component,modelID,RSL,RSLsd,yearBP,siteID,model_ranking
1,3,-25189.8191976529,6647.89861486187,10118,2,2
1,3,-24108.5550441373,6478.76238956819,10018,2,2
1,3,-23035.3370005977,6302.91921961882,9918,2,2
1,3,-21972.807706959,6120.34967711155,9818,2,2
1,3,-20923.6783270905,5930.95721683796,9718,2,2
1,3,-19890.6613552335,5734.54643541321,9618,2,2
1,3,-18876.4078648615,5530.82719213365,9518,2,2
1,3,-17883.5459176214,5319.50413630933,9418,2,2
1,3,-16914.7824487782,5100.41891845027,9318,2,2
1,3,-15972.9890836084,4873.68709835044,9218,2,2
1,3,-15061.265724964,4639.81768398726,9118,2,2
1,3,-14182.9829257568,4399.80803649151,9018,2,2
1,3,-13341.8028936784,4155.20594123783,8918,2,2
1,3,-12541.6726259594,3908.129199129,8818,2,2
1,3,-11786.7432452311,3661.23511397409,8718,2,2
1,3,-11081.1713597758,3417.62570531178,8618,2,2
1,3,-10428.7601082087,3180.66810763856,8518,2,2
1,3,-9832.42482133143,2953.6944094247,8418,2,2
1,3,-9293.43382109754,2739.57208243011,8318,2,2
1,3,-8810.24882747431,2540.23969031821,8218,2,2
1,3,-8376.63461276551,2356.49896128574,8118,2,2
1,3,-7978.51764224219,2188.739016381,8018,2,2
1,3,-7592.80027693725,2039.05923535791,7918,2,2
1,3,-7211.47818278027,1912.31984107869,7818,2,2
1,3,-6832.11179144576,1828.07629754411,7718,2,2
1,3,-6449.25394029493,1812.93976123397,7618,2,2
1,3,-6059.71235535451,1830.68175092651,7518,2,2
1,3,-5662.61503910396,1849.09231302547,7418,2,2
1,3,-5258.96297288465,1855.14513430434,7318,2,2
1,3,-4851.1400251736,1844.69731093899,7218,2,2
1,3,-4442.6352122472,1817.3710715045,7118,2,2
1,3,-4037.7252095773,1774.64282006402,7018,2,2
1,3,-3642.71652933836,1720.09106477967,6918,2,2
1,3,-3268.15291696929,1662.6465673817,6818,2,2
1,3,-2932.14610061963,1625.58768693585,6718,2,2
1,3,-2665.11128596557,1655.14162998292,6618,2,2
1,3,-2458.20870284241,1743.06148520194,6518,2,2
1,3,-2279.92521770109,1847.07801650877,6418,2,2
1,3,-2115.54522614845,1948.57735685203,6318,2,2
1,3,-1959.88032273477,2040.63478840255,6218,2,2
1,3,-1811.77392985806,2120.44050132548,6118,2,2
1,3,-1670.67533738961,2186.59275168634,6018,2,2
1,3,-1535.53194982768,2238.64115139785,5918,2,2
1,3,-1404.74613385543,2277.28298440611,5818,2,2
1,3,-1276.84074075858,2304.4632741653,5718,2,2
1,3,-1151.38187926752,2323.09955582532,5618,2,2
1,3,-1028.67969283977,2336.50442652617,5518,2,2
1,3,-909.049198423512,2347.66385639338,5418,2,2
1,3,-792.029194002273,2358.59458781789,5318,2,2
1,3,-676.130850720656,2370.05665527973,5218,2,2
1,3,-561.087115757546,2381.56079836194,5118,2,2
1,3,-448.695617648656,2391.70597556835,5018,2,2
1,3,-342.055524449621,2398.4875275498,4918,2,2
1,3,-244.626462496351,2399.49586435371,4818,2,2
1,3,-159.339023696899,2392.16963202581,4718,2,2
1,3,-88.0660727327049,2374.11888695953,4618,2,2
1,3,-31.4210476962908,2343.5015043378,4518,2,2
1,3,11.1784209573816,2299.18372212474,4418,2,2
1,3,41.6244726500299,2240.653581686,4318,2,2
1,3,62.7987134658324,2167.8061917813,4218,2,2
1,3,77.9212237192842,2080.79519497133,4118,2,2
1,3,89.9244687631144,1980.40792791602,4018,2,2
1,3,100.057775453082,1869.99813160105,3918,2,2
1,3,105.657781981368,1760.92643498342,3818,2,2
1,3,97.6744269201881,1685.01319453173,3718,2,2
1,3,59.3012581072689,1702.76785192143,3618,2,2
1,3,-5.11034011433367,1796.64159970016,3518,2,2
1,3,-82.2942834740388,1912.82168271655,3418,2,2
1,3,-167.740283396008,2028.58871704525,3318,2,2
1,3,-260.609644936078,2135.89566549929,3218,2,2
1,3,-360.14996557057,2231.8846906707,3118,2,2
1,3,-464.558157111896,2315.50015732694,3018,2,2
1,3,-571.166005080653,2386.71517311293,2918,2,2
1,3,-676.83064423225,2446.47917760443,2818,2,2
1,3,-778.307728450309,2496.57884116641,2718,2,2
1,3,-872.475984664459,2539.20369753829,2618,2,2
1,3,-956.537666350021,2576.40377491369,2518,2,2
1,3,-1028.22335323662,2609.82577735412,2418,2,2
1,3,-1085.73388495304,2640.6839171978,2318,2,2
1,3,-1127.73428936199,2669.65447889481,2218,2,2
1,3,-1153.4147509477,2696.60635584208,2118,2,2
1,3,-1162.27460765344,2720.58209886213,2018,2,2
1,3,-1153.81647393851,2740.09067571853,1918,2,2
1,3,-1127.6073481296,2753.35178971872,1818,2,2
1,3,-1083.47050676393,2758.56070334182,1718,2,2
1,3,-1021.59208847454,2754.37486831075,1618,2,2
1,3,-942.611754207421,2740.3146975105,1518,2,2
1,3,-847.774238476966,2716.88410833944,1418,2,2
1,3,-738.932232429186,2685.48662296829,1318,2,2
1,3,-618.209338571804,2648.22821602152,1218,2,2
1,3,-487.591645065899,2607.52716986021,1118,2,2
1,3,-348.649499975887,2565.60611622935,1018,2,2
1,3,-202.792799939794,2524.20284315182,918,2,2
1,3,-51.9259253465425,2484.53801591541,818,2,2
1,3,101.096829472939,2447.2455472826,718,2,2
1,3,252.551052867144,2412.37712148417,618,2,2
1,3,398.51449125557,2379.58665207053,518,2,2
1,3,535.201481038879,2348.55517565898,418,2,2
1,3,658.808867052911,2319.89697335059,318,2,2
1,3,765.818140144736,2296.20928552285,218,2,2
1,3,853.891923958654,2282.84221703427,118,2,2
1,3,922.749529088032,2287.89670225892,18,2,2
1,3,-82312.9892458235,9575.01725848634,18918,3,2
1,3,-82157.1890646526,9565.60371052333,18818,3,2
1,3,-81990.7180121402,9556.34124467155,18718,3,2
1,3,-81813.4885772617,9547.22963580657,18618,3,2
1,3,-81625.4224163801,9538.26814989065,18518,3,2
1,3,-81426.4474969666,9529.45554910077,18418,3,2
1,3,-81216.4949365465,9520.79009141691,18318,3,2
1,3,-80995.4965964418,9512.26952593274,18218,3,2
1,3,-80763.3852203241,9503.89108454931,18118,3,2
1,3,-80520.0956497499,9495.65147188028,18018,3,2
1,3,-80265.5656294349,9487.54685905576,17918,3,2
1,3,-79999.7363976646,9479.57288210604,17818,3,2
1,3,-79722.5533135131,9471.72463869309,17718,3,2
1,3,-79433.9665051249,9463.99668106529,17618,3,2
1,3,-79133.9315366407,9456.38300511601,17518,3,2
1,3,-78822.409995228,9448.87704031652,17418,3,2
1,3,-78499.3695528648,9441.4716622062,17318,3,2
1,3,-78164.7836103855,9434.15922238647,17218,3,2
1,3,-77818.6309142384,9426.93157686761,17118,3,2
1,3,-77460.8951916682,9419.78011006749,17018,3,2
1,3,-77091.5648034596,9412.69575399881,16918,3,2
1,3,-76710.632413338,9405.66900215008,16818,3,2
1,3,-76318.0946731524,9398.689917568,16718,3,2
1,3,-75913.9519230137,9391.74813462917,16618,3,2
1,3,-75498.2079056012,9384.83285397602,16518,3,2
1,3,-75070.869493911,9377.93283009122,16418,3,2
1,3,-74631.9464317776,9371.03635096827,16318,3,2
1,3,-74181.4510865817,9364.13120932557,16218,3,2
1,3,-73719.3982136361,9357.20466480693,16118,3,2
1,3,-73245.8047318516,9350.2433965888,16018,3,2
1,3,-72760.6895103924,9343.23344580459,15918,3,2
1,3,-72264.073166177,9336.16014717997,15818,3,2
1,3,-71755.9778722331,9329.00804924384,15718,3,2
1,3,-71236.4271770981,9321.76082246759,15618,3,2
1,3,-70705.445835674,9314.40115464278,15518,3,2
1,3,-70163.0596521761,9306.91063279597,15418,3,2
1,3,-69609.2953361046,9299.26961087766,15318,3,2
1,3,-69044.1803724788,9291.45706246567,15218,3,2
1,3,-68467.7429079339,9283.45041764676,15118,3,2
1,3,-67880.0116546962,9275.22538322515,15018,3,2
1,3,-67281.0158149093,9266.75574537495,14918,3,2
1,3,-66670.7850283188,9258.01315379393,14818,3,2
1,3,-66049.3493469068,9248.96688643698,14718,3,2
1,3,-65416.7392407304,9239.58359383817,14618,3,2
1,3,-64772.9856411274,9229.82702208877,14518,3,2
1,3,-64118.1202066305,9219.657715835,14418,3,2
1,3,-63452.176625346,9209.03271618789,14318,3,2
1,3,-62775.1923034244,9197.90525698014,14218,3,2
1,3,-62087.208832278,9186.22444512779,14118,3,2
1,3,-61388.2712605923,9173.93491708703,14018,3,2
1,3,-60678.4262152832,9160.97646675072,13918,3,2
1,3,-59957.7180768033,9147.28364329185,13818,3,2
1,3,-59226.1838086804,9132.78531958115,13718,3,2
1,3,-58483.8477549237,9117.40423274485,13618,3,2
1,3,-57730.716607235,9101.05649875771,13518,3,2
1,3,-56966.7755442852,9083.6511041968,13418,3,2
1,3,-56191.9878939814,9065.08938023669,13318,3,2
1,3,-55406.2972942225,9045.26446442468,13218,3,2
1,3,-54609.6303394704,9024.06075649733,13118,3,2
1,3,-53801.8994129178,9001.35337702271,13018,3,2
1,3,-52983.0054016268,8977.00764029819,12918,3,2
1,3,-52152.8398986781,8950.87855486026,12818,3,2
1,3,-51311.28707571,8922.81036708202,12718,3,2
1,3,-50458.2257442408,8892.63616596485,12618,3,2
1,3,-49593.532209683,8860.17757010038,12518,3,2
1,3,-48717.0838917908,8825.24452462855,12418,3,2
1,3,-47828.7634756099,8787.63523941137,12318,3,2
1,3,-46928.4636155054,8747.13630240911,12218,3,2
1,3,-46016.0922392163,8703.52300568308,12118,3,2
1,3,-45091.5784982036,8656.55992676922,12018,3,2
1,3,-44154.8793528583,8606.00181639285,11918,3,2
1,3,-43205.9866641511,8551.59483932364,11818,3,2
1,3,-42244.9345185803,8493.07821879793,11718,3,2
1,3,-41271.8070672615,8430.1863122745,11618,3,2
1,3,-40286.7471546272,8362.65114003894,11518,3,2
1,3,-39289.9657536266,8290.2053875857,11418,3,2
1,3,-38281.7521879514,8212.58588733445,11318,3,2
1,3,-37262.4850967924,8129.53756243583,11218,3,2
1,3,-36232.6440657862,8040.81778459274,11118,3,2
1,3,-35192.8218078224,7946.2010576061,11018,3,2
1,3,-34143.7367275365,7845.48388788026,10918,3,2
1,3,-33086.2456417483,7738.48964179915,10818,3,2
1,3,-32021.3563525048,7625.07311886672,10718,3,2
1,3,-30950.2396771193,7505.12449144252,10618,3,2
1,3,-29874.2404275211,7378.57218331103,10518,3,2
1,3,-28794.886695709,7245.38419107141,10418,3,2
1,3,-27713.8966388484,7105.5673125694,10318,3,2
1,3,-26633.1817616003,6959.16376260083,10218,3,2
1,3,-25554.8454587716,6806.24476649237,10118,3,2
1,3,-24481.175301589,6646.90097836462,10018,3,2
1,3,-23414.6272178873,6481.23003570656,9918,3,2
1,3,-22357.7993211336,6309.32230281682,9818,3,2
1,3,-21313.3926747663,6131.24692774961,9718,3,2
1,3,-20284.15601774,5947.04190046077,9618,3,2
1,3,-19272.8343828936,5756.72530475072,9518,3,2
1,3,-18282.2074524132,5560.37480886206,9418,3,2
1,3,-17315.1837354741,5358.24855052478,9318,3,2
1,3,-16374.8792543455,5150.9005768332,9218,3,2
1,3,-15464.6746257309,4939.28044750341,9118,3,2
1,3,-14588.2507468376,4724.81001431459,9018,3,2
1,3,-13749.6024052821,4509.4292889693,8918,3,2
1,3,-12953.0237453079,4295.60245860897,8818,3,2
1,3,-12203.0230159824,4086.27998976759,8718,3,2
1,3,-11504.130468766,3884.80819168101,8618,3,2
1,3,-10860.5750393709,3694.77356381641,8518,3,2
1,3,-10275.8529286217,3519.74897614335,8418,3,2
1,3,-9752.21781765972,3362.92066955409,8318,3,2
1,3,-9290.07627420806,3226.62979042777,8218,3,2
1,3,-8887.26664272998,3111.92489438124,8118,3,2
1,3,-8538.27893251306,3018.3208987077,8018,3,2
1,3,-8234.12518858592,2943.9193427996,7918,3,2
1,3,-7964.06523663909,2885.6737668722,7818,3,2
1,3,-7717.53778332102,2839.77807526277,7718,3,2
1,3,-7485.73404773875,2802.10162098948,7618,3,2
1,3,-7262.44420553051,2768.54917050981,7518,3,2
1,3,-7044.13066771138,2735.64236007029,7418,3,2
1,3,-6829.35602251624,2701.139307819,7318,3,2
1,3,-6618.10325364757,2664.40923130153,7218,3,2
1,3,-6411.39694450906,2626.51300092234,7118,3,2
1,3,-6210.75258761534,2589.98363336256,7018,3,2
1,3,-6018.31423818276,2558.30441741946,6918,3,2
1,3,-5836.70571206254,2535.12711077799,6818,3,2
1,3,-5667.57124022761,2523.41323591085,6718,3,2
1,3,-5510.60649280908,2524.61360265889,6618,3,2
1,3,-5363.40186767586,2538.29647744632,6518,3,2
1,3,-5222.70886200023,2562.40645705075,6418,3,2
1,3,-5085.75923043024,2593.71387762967,6318,3,2
1,3,-4950.9373943691,2628.19394379301,6218,3,2
1,3,-4817.25371196558,2661.47055174728,6118,3,2
1,3,-4683.49235388555,2689.45323083565,6018,3,2
1,3,-4548.09962672973,2708.97996797312,5918,3,2
1,3,-4409.40532146397,2718.2473440197,5818,3,2
1,3,-4266.14736806942,2716.92283060799,5718,3,2
1,3,-4118.08566291491,2705.91962970037,5618,3,2
1,3,-3965.69871271425,2686.91932617212,5518,3,2
1,3,-3809.57280356783,2661.75912338645,5418,3,2
1,3,-3649.77643254938,2631.87686469891,5318,3,2
1,3,-3485.64319878852,2598.02570400482,5218,3,2
1,3,-3317.42581123728,2560.33439512363,5118,3,2
1,3,-3146.90793651072,2518.77451949594,5018,3,2
1,3,-2976.81995586766,2473.67240317423,4918,3,2
1,3,-2810.12736589418,2426.07502281922,4818,3,2
1,3,-2649.36110628821,2377.98101987763,4718,3,2
1,3,-2496.21285671726,2332.39926309453,4618,3,2
1,3,-2351.37109177222,2293.1916022344,4518,3,2
1,3,-2214.55692080504,2264.56221846521,4418,3,2
1,3,-2084.41272821373,2250.19814171668,4318,3,2
1,3,-1958.73989021513,2252.29656487235,4218,3,2
1,3,-1835.19131518586,2270.83319721324,4118,3,2
1,3,-1711.82856922675,2303.48506052812,4018,3,2
1,3,-1587.83832422129,2346.34525470582,3918,3,2
1,3,-1464.2119683146,2394.74715878801,3818,3,2
1,3,-1343.23582746697,2444.0271490494,3718,3,2
1,3,-1227.3812973249,2490.05514161337,3618,3,2
1,3,-1118.98621936303,2529.49732882384,3518,3,2
1,3,-1020.58154106903,2560.03724473566,3418,3,2
1,3,-934.784973842819,2580.52221031006,3318,3,2
1,3,-863.662255601696,2590.95207737379,3218,3,2
1,3,-807.771817301778,2592.44868210683,3118,3,2
1,3,-766.20572610863,2587.25024800128,3018,3,2
1,3,-737.16802982532,2578.61196689651,2918,3,2
1,3,-718.454849047528,2570.43499884015,2818,3,2
1,3,-707.775694019278,2566.52642742503,2718,3,2
1,3,-702.849968874129,2569.57380475529,2618,3,2
1,3,-701.483968162182,2580.35848239417,2518,3,2
1,3,-701.75373863455,2597.9203741389,2418,3,2
1,3,-702.03479435078,2620.16272813125,2318,3,2
1,3,-701.068643847058,2644.35906579308,2218,3,2
1,3,-698.070240052475,2667.42585119466,2118,3,2
1,3,-692.553612287389,2686.13844398436,2018,3,2
1,3,-684.006617390973,2697.38376347011,1918,3,2
1,3,-671.838176479985,2698.35278849314,1818,3,2
1,3,-655.498836464219,2686.83026703671,1718,3,2
1,3,-634.584919833767,2661.60884475057,1618,3,2
1,3,-608.926449286562,2622.7914982406,1518,3,2
1,3,-578.710347134038,2571.86805882513,1418,3,2
1,3,-544.486183605943,2511.58140488091,1318,3,2
1,3,-506.91658771447,2445.60279091698,1218,3,2
1,3,-466.469731580146,2377.95277191074,1118,3,2
1,3,-423.203350922049,2312.21880076915,1018,3,2
1,3,-376.962020827676,2250.84942545626,918,3,2
1,3,-327.942974982885,2194.80037635804,818,3,2
1,3,-277.149280786703,2143.40649669265,718,3,2
1,3,-226.357692608202,2094.70335182217,618,3,2
1,3,-177.508460971047,2046.37990782562,518,3,2
1,3,-132.374959120614,1996.91570691137,418,3,2
1,3,-92.7156502180587,1946.88692760481,318,3,2
1,3,-60.1293106145895,1900.25420579151,218,3,2
1,3,-35.478212155911,1865.27316688933,118,3,2
1,3,-18.3243112173222,1854.38575064712,18,3,2
1,3,-82310.0661336112,9574.90954045093,18918,4,2
1,3,-82153.9818735874,9565.48229236496,18818,4,2
1,3,-81987.1997789433,9556.20444098557,18718,4,2
1,3,-81809.6298568666,9547.07556061955,18618,4,2
1,3,-81621.1910628715,9538.0946935178,18518,4,2
1,3,-81421.8084263331,9529.26035239648,18418,4,2
1,3,-81211.4098698784,9520.57051712672,18318,4,2
1,3,-80989.9237821255,9512.02262682068,18218,4,2
1,3,-80757.2791336944,9503.61356793883,18118,4,2
1,3,-80513.4066685756,9495.33966020648,18018,4,2
1,3,-80258.2396835213,9487.19664597428,17918,4,2
1,3,-79991.7145907641,9479.17968366006,17818,4,2
1,3,-79713.7715156455,9471.28333896963,17718,4,2
1,3,-79424.354913313,9463.50157171433,17618,4,2
1,3,-79123.414201981,9455.82771802564,17518,4,2
1,3,-78810.9043141242,9448.25447265389,17418,4,2
1,3,-78486.78572017,9440.77389293511,17318,4,2
1,3,-78151.0240321196,9433.37741926086,17218,4,2
1,3,-77803.5895774778,9426.05589277848,17118,4,2
1,3,-77444.4569891382,9418.79956749081,17018,4,2
1,3,-77073.6048103184,9411.59811612837,16918,4,2
1,3,-76691.0151136003,9404.44062912625,16818,4,2
1,3,-76296.6731331883,9397.31560602174,16718,4,2
1,3,-75890.5669095647,9390.21093853153,16618,4,2
1,3,-75472.6869457882,9383.11388453977,16518,4,2
1,3,-75043.0258747734,9376.01103218971,16418,4,2
1,3,-74601.5781369871,9368.8882532263,16318,4,2
1,3,-74148.3396681173,9361.73064468798,16218,4,2
1,3,-73683.307596405,9354.52245799502,16118,4,2
1,3,-73206.4799494947,9347.24701443536,16018,4,2
1,3,-72717.8553708354,9339.88660596285,15918,4,2
1,3,-72217.4328458882,9332.42238018578,15818,4,2
1,3,-71705.2114386359,9324.83420831359,15718,4,2
1,3,-71181.1900391752,9317.10053479052,15618,4,2
1,3,-70645.367123501,9309.1982072147,15518,4,2
1,3,-70097.7405269565,9301.10228509416,15418,4,2
1,3,-69538.3072332485,9292.78582587414,15318,4,2
1,3,-68967.0631814115,9284.21964658448,15218,4,2
1,3,-68384.0030936378,9275.3720593801,15118,4,2
1,3,-67789.1203275153,9266.2085791514,15018,4,2
1,3,-67182.4067568931,9256.69160133646,14918,4,2
1,3,-66563.8526863871,9246.78004799929,14818,4,2
1,3,-65933.4468053865,9236.42898024121,14718,4,2
1,3,-65291.176188407,9225.58917503065,14618,4,2
1,3,-64637.0263508599,9214.20666461546,14518,4,2
1,3,-63970.9815488666,9202.22223914147,14418,4,2
1,3,-63293.0261405488,9189.57092674047,14318,4,2
1,3,-62603.1463625323,9176.18145417428,14218,4,2
1,3,-61901.3309188939,9161.97567380862,14118,4,2
1,3,-61187.5704136675,9146.86794937963,14018,4,2
1,3,-60461.8556766635,9130.76449692555,13918,4,2
1,3,-59724.1741941715,9113.56268115013,13818,4,2
1,3,-58974.505251184,9095.15027047662,13718,4,2
1,3,-58212.8151061414,9075.40465608363,13618,4,2
1,3,-57439.0524081501,9054.19204185399,13518,4,2
1,3,-56653.1448675685,9031.3666149482,13418,4,2
1,3,-55854.9995401854,9006.76971052416,13318,4,2
1,3,-55044.5057104014,8980.22898676874,13218,4,2
1,3,-54221.5383712594,8951.5576296678,13118,4,2
1,3,-53385.9620121539,8920.55361240525,13018,4,2
1,3,-52537.6344231141,8886.9990402006,12918,4,2
1,3,-51676.4101315495,8850.65961714806,12818,4,2
1,3,-50802.1436668693,8811.28427792984,12718,4,2
1,3,-49914.6931833758,8768.60503458496,12618,4,2
1,3,-49013.9250570258,8722.33709653694,12518,4,2
1,3,-48099.7194408321,8672.17933423191,12418,4,2
1,3,-47171.9765528992,8617.81516598169,12318,4,2
1,3,-46230.6237279252,8558.91395626684,12218,4,2
1,3,-45275.6232850223,8495.13302318448,12118,4,2
1,3,-44306.9812608344,8426.12036343164,12018,4,2
1,3,-43324.7569949825,8351.5182160543,11918,4,2
1,3,-42329.0734323857,8270.96758509283,11818,4,2
1,3,-41320.1278552729,8184.11384541659,11718,4,2
1,3,-40298.2033027914,8090.61353060486,11618,4,2
1,3,-39263.6809196868,7990.14238630957,11518,4,2
1,3,-38217.0532031949,7882.40475372959,11418,4,2
1,3,-37158.9380640085,7767.14430213686,11318,4,2
1,3,-36090.0935714465,7644.15605879295,11218,4,2
1,3,-35011.4331958634,7513.29958205771,11118,4,2
1,3,-33924.0412907155,7374.5129791517,11018,4,2
1,3,-32829.1884697815,7227.82727265937,10918,4,2
1,3,-31728.3464287667,7073.38035740967,10818,4,2
1,3,-30623.201631047,6911.42945048058,10718,4,2
1,3,-29515.6671202978,6742.36051518744,10618,4,2
1,3,-28407.8915328553,6566.69263890625,10518,4,2
1,3,-27302.2641536722,6385.07478939732,10418,4,2
1,3,-26201.414584201,6198.27182554833,10318,4,2
1,3,-25108.2052596296,6007.13621196993,10218,4,2
1,3,-24025.7146562275,5812.56177425223,10118,4,2
1,3,-22957.2085549321,5615.41631317236,10018,4,2
1,3,-21906.096160843,5416.45132890556,9918,4,2
1,3,-20875.8672048699,5216.18985966322,9818,4,2
1,3,-19870.0053584171,5014.79775122163,9718,4,2
1,3,-18891.8728491744,4811.9499096062,9618,4,2
1,3,-17944.5991408617,4606.74955558749,9518,4,2
1,3,-17031.1158606813,4397.86605245775,9418,4,2
1,3,-16154.2820195319,4183.81800138046,9318,4,2
1,3,-15316.9823194897,3963.24954327438,9218,4,2
1,3,-14522.1909574393,3735.16503938766,9118,4,2
1,3,-13773.0071006806,3499.10372633548,9018,4,2
1,3,-13072.6733531897,3255.23987170243,8918,4,2
1,3,-12424.5942671277,3004.39915169354,8818,4,2
1,3,-11832.3499330103,2747.99809906667,8718,4,2
1,3,-11299.7560451595,2487.93056034715,8618,4,2
1,3,-10831.1280091684,2226.47393581723,8518,4,2
1,3,-10432.1212387082,1966.42028175144,8418,4,2
1,3,-10111.8227688924,1712.04014738378,8318,4,2
1,3,-9887.25331987417,1472.49753428467,8218,4,2
1,3,-9792.38905263646,1270.80560823873,8118,4,2
1,3,-9866.31018901084,1151.72412444546,8018,4,2
1,3,-9937.01326842251,1119.49535709306,7918,4,2
1,3,-9919.33609870431,1099.07140380317,7818,4,2
1,3,-9781.24287275801,1077.90014610823,7718,4,2
1,3,-9537.90254302515,1078.42245415503,7618,4,2
1,3,-9203.09045664154,1092.27301999688,7518,4,2
1,3,-8813.87302439148,1084.56133331051,7418,4,2
1,3,-8397.51866891098,1063.45492027236,7318,4,2
1,3,-7969.2102179926,1056.12250844191,7218,4,2
1,3,-7618.97767931293,1032.57895717089,7118,4,2
1,3,-7252.28592563415,996.436678517598,7018,4,2
1,3,-6789.63133129952,981.075119857874,6918,4,2
1,3,-6477.61221417002,982.629193733049,6818,4,2
1,3,-6410.35950350953,992.13269402493,6718,4,2
1,3,-6504.89341684117,1013.63451176177,6618,4,2
1,3,-6553.46136012173,1034.12046837186,6518,4,2
1,3,-6503.49846246344,1041.06677476578,6418,4,2
1,3,-6317.06071359359,1045.37489394562,6318,4,2
1,3,-6032.42614540708,1045.87803745312,6218,4,2
1,3,-5757.44107894806,1068.07285333124,6118,4,2
1,3,-5529.03707734813,1108.82007579822,6018,4,2
1,3,-5351.12727411944,1116.94585214874,5918,4,2
1,3,-5180.12671249465,1068.17602068833,5818,4,2
1,3,-4935.02386895433,1019.2895735926,5718,4,2
1,3,-4660.10040532087,1021.95385303076,5618,4,2
1,3,-4415.83357615283,1027.74661715925,5518,4,2
1,3,-4262.76044809003,1029.7222182875,5418,4,2
1,3,-4281.40272453002,1056.87731589153,5318,4,2
1,3,-4203.87844075434,1112.50235319854,5218,4,2
1,3,-4001.5583462432,1160.20297818492,5118,4,2
1,3,-3759.46787365674,1150.42766483877,5018,4,2
1,3,-3517.09691278386,1091.40256415479,4918,4,2
1,3,-3281.94534158622,1065.15125532676,4818,4,2
1,3,-3056.2182585627,1112.79352270167,4718,4,2
1,3,-2858.01090400727,1143.04620556012,4618,4,2
1,3,-2696.69037077724,1140.6449255821,4518,4,2
1,3,-2604.17660772672,1123.71671518793,4418,4,2
1,3,-2546.09941184675,1113.09754301364,4318,4,2
1,3,-2505.66360114384,1093.36077837039,4218,4,2
1,3,-2484.91521965308,1077.04050034678,4118,4,2
1,3,-2456.19150449539,1076.69345322355,4018,4,2
1,3,-2368.77555579075,1095.83706451005,3918,4,2
1,3,-2249.41707581567,1097.56865934045,3818,4,2
1,3,-2185.85044423587,1093.99560136803,3718,4,2
1,3,-2147.22983565403,1113.47688280948,3618,4,2
1,3,-2047.46939309206,1145.21897677599,3518,4,2
1,3,-1920.40892917276,1141.69321542868,3418,4,2
1,3,-1814.47669443677,1121.41620970138,3318,4,2
1,3,-1779.71693755058,1157.78185798789,3218,4,2
1,3,-1791.84507776561,1231.89773983561,3118,4,2
1,3,-1811.57959650693,1293.69170194894,3018,4,2
1,3,-1823.94376194399,1317.36294549993,2918,4,2
1,3,-1821.17281387883,1296.94647081505,2818,4,2
1,3,-1793.01774259555,1242.29198699234,2718,4,2
1,3,-1722.96952629267,1179.03973094669,2618,4,2
1,3,-1605.10133223626,1150.76485908274,2518,4,2
1,3,-1475.88032946714,1162.00740482637,2418,4,2
1,3,-1349.06566176332,1140.82504664286,2318,4,2
1,3,-1237.81067029336,1080.20933318639,2218,4,2
1,3,-1165.37867755914,1051.59460539721,2118,4,2
1,3,-1136.57301859572,1078.67598039928,2018,4,2
1,3,-1131.10047309745,1113.01718546838,1918,4,2
1,3,-1136.14078956081,1162.54257926237,1818,4,2
1,3,-1141.22137417342,1184.20934882808,1718,4,2
1,3,-1136.19851772474,1159.86131914215,1618,4,2
1,3,-1105.90560244731,1135.11140372858,1518,4,2
1,3,-1043.07834661147,1148.3856370831,1418,4,2
1,3,-968.583532865872,1133.74771000913,1318,4,2
1,3,-903.272160930923,1082.85680851576,1218,4,2
1,3,-865.870293957298,1045.56627780216,1118,4,2
1,3,-832.514663888913,1029.90931890226,1018,4,2
1,3,-777.312388272374,1029.5424137252,918,4,2
1,3,-721.668646511651,1056.47572657388,818,4,2
1,3,-679.539234621872,1065.55893604785,718,4,2
1,3,-659.909701317651,1052.89783121779,618,4,2
1,3,-636.312534315352,1047.39206403709,518,4,2
1,3,-569.021549884288,1067.61937599502,418,4,2
1,3,-453.248284527217,1113.29166268614,318,4,2
1,3,-329.507890097753,1127.88421359469,218,4,2
1,3,-218.270707657168,1122.94336559519,118,4,2
1,3,-124.904069471653,1134.41639360739,18,4,2
1,3,-82310.1247097252,9574.89820056792,18918,5,2
1,3,-82154.046777664,9565.46956137341,18818,5,2
1,3,-81987.2716883561,9556.19015233453,18718,5,2
1,3,-81809.7095206896,9547.0595281857,18618,5,2
1,3,-81621.2793093637,9538.07670931902,18518,5,2
1,3,-81421.9061711888,9529.24018403061,18418,5,2
1,3,-81211.5181253225,9520.54790490308,18318,5,2
1,3,-80990.043666936,9511.99728054641,18218,5,2
1,3,-80757.4118842466,9503.58516331388,18118,5,2
1,3,-80513.5536510061,9495.30783477729,18018,5,2
1,3,-80258.4024071255,9487.16099458978,17918,5,2
1,3,-79991.8947227469,9479.1397533601,17818,5,2
1,3,-79713.9708973582,9471.23862323591,17718,5,2
1,3,-79424.5755781218,9463.45150399407,17618,5,2
1,3,-79123.6583949262,9455.77166442986,17518,5,2
1,3,-78811.1745135424,9448.19172372039,17418,5,2
1,3,-78487.08466147,9440.7036543217,17318,5,2
1,3,-78151.3547339189,9433.2988012246,17218,5,2
1,3,-77803.9553703229,9425.96789827117,17118,5,2
1,3,-77444.8615470588,9418.70107867039,17018,5,2
1,3,-77074.05218548,9411.48787907099,16918,5,2
1,3,-76691.5097743477,9404.31723647811,16818,5,2
