"","Depth","lwr_2sd","median","upr_2sd","model","removalID","subset"
"404",404,5358.875,5587,5668,"Set1_thinned_3",3,"1"
"405",408,5587,5622,5707.025,"Set1_thinned_3",3,"1"
"406",412,5594,5631,5723,"Set1_thinned_3",3,"1"
"407",416,5599,5638,5732,"Set1_thinned_3",3,"1"
"408",420,5601.975,5647,5742.05,"Set1_thinned_3",3,"1"
"409",424,5606,5654,5751,"Set1_thinned_3",3,"1"
"410",428,5609,5660,5760.1,"Set1_thinned_3",3,"1"
"411",432,5612.95,5665.5,5771,"Set1_thinned_3",3,"1"
"412",436,5615,5671,5779.025,"Set1_thinned_3",3,"1"
"413",440,5617,5677,5789,"Set1_thinned_3",3,"1"
"414",444,5618.975,5682,5793.05,"Set1_thinned_3",3,"1"
"415",448,5622,5687,5798.025,"Set1_thinned_3",3,"1"
"416",452,5624,5693,5805,"Set1_thinned_3",3,"1"
"417",456,5630.9,5699,5813.025,"Set1_thinned_3",3,"1"
"418",460,5635.925,5705,5821.025,"Set1_thinned_3",3,"1"
"419",464,5641.975,5711,5827.025,"Set1_thinned_3",3,"1"
"420",468,5646,5716.5,5839,"Set1_thinned_3",3,"1"
"421",472,5652.975,5722,5850.025,"Set1_thinned_3",3,"1"
"422",476,5657,5729,5862,"Set1_thinned_3",3,"1"
"423",480,5662,5736,5875,"Set1_thinned_3",3,"1"
"424",484,5675,5749,5886.025,"Set1_thinned_3",3,"1"
"425",488,5685,5763,5898,"Set1_thinned_3",3,"1"
"426",492,5693.975,5775,5910,"Set1_thinned_3",3,"1"
"427",496,5701,5789,5923,"Set1_thinned_3",3,"1"
"428",500,5707.975,5802.5,5931.1,"Set1_thinned_3",3,"1"
"429",504,5718,5816,5943,"Set1_thinned_3",3,"1"
"430",508,5722.975,5829,5956.025,"Set1_thinned_3",3,"1"
"431",512,5728.975,5842,5963.05,"Set1_thinned_3",3,"1"
"432",516,5736,5854,5972.025,"Set1_thinned_3",3,"1"
"433",520,5741.95,5865,5983,"Set1_thinned_3",3,"1"
"434",524,5746.975,5873.5,5993.025,"Set1_thinned_3",3,"1"
"435",528,5752.975,5884.5,6006.025,"Set1_thinned_3",3,"1"
"436",532,5757.975,5896,6015.025,"Set1_thinned_3",3,"1"
"437",536,5765.975,5907,6026.075,"Set1_thinned_3",3,"1"
"438",540,5774,5918,6039.025,"Set1_thinned_3",3,"1"
"439",544,5779,5928.5,6056.025,"Set1_thinned_3",3,"1"
"440",548,5784.975,5940.5,6072.025,"Set1_thinned_3",3,"1"
"441",552,5792,5953,6090.05,"Set1_thinned_3",3,"1"
"442",556,5842,5984,6112.025,"Set1_thinned_3",3,"1"
"443",560,5892.925,6017,6130.025,"Set1_thinned_3",3,"1"
"444",564,5931.95,6048,6144.05,"Set1_thinned_3",3,"1"
"445",568,5961,6081,6167.025,"Set1_thinned_3",3,"1"
"446",572,5993,6114,6189.025,"Set1_thinned_3",3,"1"
"447",576,6019,6146,6260.05,"Set1_thinned_3",3,"1"
"448",580,6038.975,6161,6281.075,"Set1_thinned_3",3,"1"
"449",584,6051.975,6173.5,6303.05,"Set1_thinned_3",3,"1"
"450",588,6065.975,6185.5,6323,"Set1_thinned_3",3,"1"
"451",592,6078,6199,6336,"Set1_thinned_3",3,"1"
"452",596,6087.975,6212,6345.025,"Set1_thinned_3",3,"1"
"453",600,6100.975,6226,6356.025,"Set1_thinned_3",3,"1"
"454",604,6111.975,6239,6369.05,"Set1_thinned_3",3,"1"
"455",608,6122.975,6253,6380.025,"Set1_thinned_3",3,"1"
"456",612,6132.85,6266,6394,"Set1_thinned_3",3,"1"
"457",616,6144.95,6280.5,6409,"Set1_thinned_3",3,"1"
"458",620,6151.975,6295,6427.025,"Set1_thinned_3",3,"1"
"459",624,6160,6310,6445.025,"Set1_thinned_3",3,"1"
"460",628,6169.975,6324,6464.025,"Set1_thinned_3",3,"1"
"461",632,6181.925,6340,6482.05,"Set1_thinned_3",3,"1"
"462",636,6196.925,6357.5,6503,"Set1_thinned_3",3,"1"
"463",640,6205.95,6374.5,6524,"Set1_thinned_3",3,"1"
"464",644,6241.95,6412,6556,"Set1_thinned_3",3,"1"
"465",648,6454.925,6552,6633,"Set1_thinned_3",3,"1"
"466",652,6509,6602,6682.05,"Set1_thinned_3",3,"1"
"467",656,6521,6613,6714.05,"Set1_thinned_3",3,"1"
"468",660,6531.975,6623.5,6734.05,"Set1_thinned_3",3,"1"
"469",664,6542.975,6632,6752.05,"Set1_thinned_3",3,"1"
"470",668,6556.975,6642,6768.1,"Set1_thinned_3",3,"1"
"471",672,6565.975,6652,6781.075,"Set1_thinned_3",3,"1"
"472",676,6576.95,6663,6791.05,"Set1_thinned_3",3,"1"
"473",680,6583,6673,6796.075,"Set1_thinned_3",3,"1"
"474",684,6588,6682,6801.025,"Set1_thinned_3",3,"1"
"475",688,6594.95,6691,6806.025,"Set1_thinned_3",3,"1"
"476",692,6600.975,6701,6812,"Set1_thinned_3",3,"1"
"477",696,6606.95,6711,6824.025,"Set1_thinned_3",3,"1"
"478",700,6613,6721,6830.025,"Set1_thinned_3",3,"1"
"479",704,6618.975,6731,6836,"Set1_thinned_3",3,"1"
"480",708,6625.975,6741,6841.025,"Set1_thinned_3",3,"1"
"481",712,6633.925,6751,6848.025,"Set1_thinned_3",3,"1"
"482",716,6646.95,6762,6856.125,"Set1_thinned_3",3,"1"
"483",720,6659,6772,6867.1,"Set1_thinned_3",3,"1"
"484",724,6666.975,6783,6880.025,"Set1_thinned_3",3,"1"
"485",728,6677.9,6793,6888.025,"Set1_thinned_3",3,"1"
"486",732,6692.9,6804,6896,"Set1_thinned_3",3,"1"
"487",736,6711.975,6817,6906,"Set1_thinned_3",3,"1"
"488",740,6726.975,6827,6916,"Set1_thinned_3",3,"1"
"489",744,6739.975,6841,6927,"Set1_thinned_3",3,"1"
"490",748,6782,6855,6939,"Set1_thinned_3",3,"1"
"491",752,6809,6879,6959.025,"Set1_thinned_3",3,"1"
"492",756,6826,6904,6984.025,"Set1_thinned_3",3,"1"
"493",760,6841,6930,7016.025,"Set1_thinned_3",3,"1"
"494",764,6855,6955,7051,"Set1_thinned_3",3,"1"
"495",768,6871,6977.5,7086,"Set1_thinned_3",3,"1"
"496",772,6880,6988,7094.05,"Set1_thinned_3",3,"1"
"497",776,6887,6995,7100,"Set1_thinned_3",3,"1"
"498",780,6895.975,7001,7103,"Set1_thinned_3",3,"1"
"499",784,6903,7008,7106.025,"Set1_thinned_3",3,"1"
"500",788,6910.975,7014.5,7108.025,"Set1_thinned_3",3,"1"
"501",792,6918.975,7020,7111,"Set1_thinned_3",3,"1"
"502",796,6924,7027,7114.025,"Set1_thinned_3",3,"1"
"503",800,6930,7033,7117,"Set1_thinned_3",3,"1"
"504",804,6937.975,7039,7120,"Set1_thinned_3",3,"1"
"505",808,6944.975,7045,7124.05,"Set1_thinned_3",3,"1"
"506",812,6950.925,7050,7127.075,"Set1_thinned_3",3,"1"
"507",816,6954,7056.5,7132.025,"Set1_thinned_3",3,"1"
"508",820,6958.975,7062.5,7135.025,"Set1_thinned_3",3,"1"
"509",824,6965,7068,7139,"Set1_thinned_3",3,"1"
"510",828,6969,7075,7145,"Set1_thinned_3",3,"1"
"511",832,6975.925,7083,7147.05,"Set1_thinned_3",3,"1"
"512",836,6981,7089,7150.025,"Set1_thinned_3",3,"1"
"513",840,6986,7095.5,7153.05,"Set1_thinned_3",3,"1"
"514",844,6993.975,7104,7156,"Set1_thinned_3",3,"1"
"515",848,7003.975,7112,7160,"Set1_thinned_3",3,"1"
"516",852,7035.975,7136,7232.075,"Set1_thinned_3",3,"1"
"517",856,7104.975,7185,7268.025,"Set1_thinned_3",3,"1"
"518",860,7161.975,7234,7300.025,"Set1_thinned_3",3,"1"
"519",864,7202,7283.5,7338,"Set1_thinned_3",3,"1"
"520",868,7255.975,7333,7389.025,"Set1_thinned_3",3,"1"
"521",872,7317,7369,7432,"Set1_thinned_3",3,"1"
"522",876,7322,7379.5,7466,"Set1_thinned_3",3,"1"
"523",880,7330.975,7386.5,7478.05,"Set1_thinned_3",3,"1"
"524",884,7336.975,7394,7493,"Set1_thinned_3",3,"1"
"525",888,7341,7400.5,7506,"Set1_thinned_3",3,"1"
"526",892,7345.975,7407,7514,"Set1_thinned_3",3,"1"
"527",896,7350.975,7414,7520.025,"Set1_thinned_3",3,"1"
"528",900,7357,7422,7527.025,"Set1_thinned_3",3,"1"
"529",904,7362.975,7428,7533.05,"Set1_thinned_3",3,"1"
"530",908,7367,7435,7544,"Set1_thinned_3",3,"1"
"531",912,7371,7442,7548,"Set1_thinned_3",3,"1"
"532",916,7373.975,7448,7550.025,"Set1_thinned_3",3,"1"
"533",920,7377.975,7454.5,7554.025,"Set1_thinned_3",3,"1"
"534",924,7380.975,7461,7559.05,"Set1_thinned_3",3,"1"
"535",928,7384.975,7468,7562.075,"Set1_thinned_3",3,"1"
"536",932,7387.975,7475,7568,"Set1_thinned_3",3,"1"
"537",936,7390.925,7482,7570.025,"Set1_thinned_3",3,"1"
"538",940,7392.925,7489,7572,"Set1_thinned_3",3,"1"
"539",944,7399,7496,7576,"Set1_thinned_3",3,"1"
"540",948,7403.975,7502.5,7579,"Set1_thinned_3",3,"1"
"541",952,7407,7509.5,7583,"Set1_thinned_3",3,"1"
"542",956,7411.975,7516,7586,"Set1_thinned_3",3,"1"
"543",960,7416.95,7523,7591,"Set1_thinned_3",3,"1"
"544",964,7422,7530,7596.025,"Set1_thinned_3",3,"1"
"545",968,7427.975,7536,7600,"Set1_thinned_3",3,"1"
"546",972,7433,7543,7603,"Set1_thinned_3",3,"1"
"547",976,7438.975,7550,7608.025,"Set1_thinned_3",3,"1"
"548",980,7444.975,7557,7615,"Set1_thinned_3",3,"1"
"549",984,7450.975,7564,7622.025,"Set1_thinned_3",3,"1"
"550",988,7458.975,7570,7627,"Set1_thinned_3",3,"1"
"551",992,7469,7576.5,7635,"Set1_thinned_3",3,"1"
"552",996,7489.925,7583,7642,"Set1_thinned_3",3,"1"
"553",1000,7517,7592,7650,"Set1_thinned_3",3,"1"
"554",1004,7532.975,7603,7662,"Set1_thinned_3",3,"1"
"555",1008,7548,7614,7675,"Set1_thinned_3",3,"1"
"556",1012,7563,7625,7689,"Set1_thinned_3",3,"1"
"557",1016,7579,7636,7695.025,"Set1_thinned_3",3,"1"
"558",1020,7591.975,7647,7707,"Set1_thinned_3",3,"1"
"559",1024,7603,7657,7718,"Set1_thinned_3",3,"1"
"560",1028,7616,7668,7730,"Set1_thinned_3",3,"1"
"561",1032,7621,7678,7742,"Set1_thinned_3",3,"1"
"562",1036,7629,7689,7751.025,"Set1_thinned_3",3,"1"
"563",1040,7644,7699.5,7765,"Set1_thinned_3",3,"1"
"564",1044,7659,7711,7777,"Set1_thinned_3",3,"1"
"565",1048,7673,7726,7817.025,"Set1_thinned_3",3,"1"
"566",1052,7683,7739,7840.025,"Set1_thinned_3",3,"1"
"567",1056,7690,7749,7859.025,"Set1_thinned_3",3,"1"
"568",1060,7696.975,7758,7874.05,"Set1_thinned_3",3,"1"
"569",1064,7704,7768,7889,"Set1_thinned_3",3,"1"
"570",1068,7709.975,7778.5,7897,"Set1_thinned_3",3,"1"
"571",1072,7716,7789,7904.05,"Set1_thinned_3",3,"1"
"572",1076,7720.975,7798,7912,"Set1_thinned_3",3,"1"
"573",1080,7725.975,7808,7920.025,"Set1_thinned_3",3,"1"
"574",1084,7730,7818,7926,"Set1_thinned_3",3,"1"
"575",1088,7735,7828,7931.025,"Set1_thinned_3",3,"1"
"576",1092,7740.975,7838.5,7937,"Set1_thinned_3",3,"1"
"577",1096,7747,7849,7942,"Set1_thinned_3",3,"1"
"578",1100,7753.95,7859,7946,"Set1_thinned_3",3,"1"
"579",1104,7758.975,7869,7951,"Set1_thinned_3",3,"1"
"580",1108,7764.975,7879,7953.025,"Set1_thinned_3",3,"1"
"581",1112,7770.95,7889.5,7959.025,"Set1_thinned_3",3,"1"
"582",1116,7780.975,7899,7964,"Set1_thinned_3",3,"1"
"583",1120,7786,7910,7969,"Set1_thinned_3",3,"1"
"584",1124,7796,7920,7975,"Set1_thinned_3",3,"1"
"585",1128,7804.975,7930,7981.025,"Set1_thinned_3",3,"1"
"586",1132,7825.75,7940,7988.025,"Set1_thinned_3",3,"1"
"587",1136,7849,7950,7996,"Set1_thinned_3",3,"1"
"588",1140,7866,7961,8006.025,"Set1_thinned_3",3,"1"
"589",1144,7883.975,7974,8024,"Set1_thinned_3",3,"1"
"590",1148,7929.925,7993,8233.125,"Set1_thinned_3",3,"1"
"591",1152,7940,8004,8332.2,"Set1_thinned_3",3,"1"
"592",1156,7942,8014,8395.225,"Set1_thinned_3",3,"1"
"593",1160,7948,8024.5,8455.05,"Set1_thinned_3",3,"1"
"594",1164,7952,8033,8473.05,"Set1_thinned_3",3,"1"
"595",1168,7954.975,8044,8522.5,"Set1_thinned_3",3,"1"
"596",1172,7957,8053,8578.625,"Set1_thinned_3",3,"1"
"597",1176,7960,8062,8616.5,"Set1_thinned_3",3,"1"
"598",1180,7962,8072,8655.05,"Set1_thinned_3",3,"1"
"599",1184,7963.975,8082.5,8665.15,"Set1_thinned_3",3,"1"
"600",1188,7964.975,8094,8717.05,"Set1_thinned_3",3,"1"
"601",1192,7965,8104,8744.4,"Set1_thinned_3",3,"1"
"602",1196,7966,8115,8779.15,"Set1_thinned_3",3,"1"
"603",1200,7967,8126.5,8799.35,"Set1_thinned_3",3,"1"
"604",1204,7967.975,8136.5,8836.075,"Set1_thinned_3",3,"1"
"605",0,-69,-68,-66,"Set1_thinned_4",4,"1"
"606",4,-57.025,-37,62.15,"Set1_thinned_4",4,"1"
"607",8,-46.05,-5,102,"Set1_thinned_4",4,"1"
"608",12,-36.025,25,141,"Set1_thinned_4",4,"1"
"609",16,-22.025,55,169.05,"Set1_thinned_4",4,"1"
"610",20,-0.025,85,208,"Set1_thinned_4",4,"1"
"611",24,26,118,255,"Set1_thinned_4",4,"1"
"612",28,61.975,160,328.275,"Set1_thinned_4",4,"1"
"613",32,91,197,380.125,"Set1_thinned_4",4,"1"
"614",36,113.925,233,411.025,"Set1_thinned_4",4,"1"
"615",40,136,267,427.125,"Set1_thinned_4",4,"1"
"616",44,156.975,299,445.025,"Set1_thinned_4",4,"1"
"617",48,176,332.5,457.075,"Set1_thinned_4",4,"1"
"618",52,196.975,367,470,"Set1_thinned_4",4,"1"
"619",56,233.825,403,483,"Set1_thinned_4",4,"1"
"620",60,268.875,440,500,"Set1_thinned_4",4,"1"
"621",64,303.975,475,514,"Set1_thinned_4",4,"1"
"622",68,430.875,509,539,"Set1_thinned_4",4,"1"
"623",72,542.975,601,865,"Set1_thinned_4",4,"1"
"624",76,589,710,1118.05,"Set1_thinned_4",4,"1"
"625",80,636,818.5,1210.15,"Set1_thinned_4",4,"1"
"626",84,679.975,928,1286.025,"Set1_thinned_4",4,"1"
"627",88,730.875,1037,1338.05,"Set1_thinned_4",4,"1"
"628",92,782.825,1145,1380.15,"Set1_thinned_4",4,"1"
"629",96,866.65,1253,1427,"Set1_thinned_4",4,"1"
"630",100,1025.8,1360,1476.025,"Set1_thinned_4",4,"1"
"631",104,1325.85,1468,1566.075,"Set1_thinned_4",4,"1"
"632",108,1463.975,1563,1884.75,"Set1_thinned_4",4,"1"
"633",112,1506,1643,2008.15,"Set1_thinned_4",4,"1"
"634",116,1537.975,1722,2085,"Set1_thinned_4",4,"1"
"635",120,1572.975,1805,2131.05,"Set1_thinned_4",4,"1"
"636",124,1598.9,1884,2196.075,"Set1_thinned_4",4,"1"
"637",128,1627.975,1964,2250.15,"Set1_thinned_4",4,"1"
"638",132,1661.9,2041,2307.15,"Set1_thinned_4",4,"1"
"639",136,1703.9,2116.5,2366.075,"Set1_thinned_4",4,"1"
"640",140,1745.95,2196,2441.075,"Set1_thinned_4",4,"1"
"641",144,1812.825,2272,2532,"Set1_thinned_4",4,"1"
"642",148,2368.975,2584.5,2724.05,"Set1_thinned_4",4,"1"
"643",152,2500,2720,3215.05,"Set1_thinned_4",4,"1"
"644",156,2609.825,2828,3407.075,"Set1_thinned_4",4,"1"
"645",160,2664.975,2938.5,3497.55,"Set1_thinned_4",4,"1"
"646",164,2726,3054,3586.075,"Set1_thinned_4",4,"1"
"647",168,2784.925,3167,3660,"Set1_thinned_4",4,"1"
"648",172,2835.975,3284,3723.025,"Set1_thinned_4",4,"1"
"649",176,2889.9,3396,3781.075,"Set1_thinned_4",4,"1"
"650",180,2947.825,3508,3823.1,"Set1_thinned_4",4,"1"
"651",184,3021.85,3622,3865.025,"Set1_thinned_4",4,"1"
"652",188,3115.975,3737,3912.025,"Set1_thinned_4",4,"1"
"653",192,3293.875,3852,3973.025,"Set1_thinned_4",4,"1"
"654",196,3749.95,3968,4065,"Set1_thinned_4",4,"1"
"655",200,3914,4000,4094,"Set1_thinned_4",4,"1"
"656",204,3925,4013,4107.1,"Set1_thinned_4",4,"1"
"657",208,3937.975,4026,4128,"Set1_thinned_4",4,"1"
"658",212,3947.95,4037.5,4138,"Set1_thinned_4",4,"1"
"659",216,3955,4049,4146.05,"Set1_thinned_4",4,"1"
"660",220,3964,4060.5,4155,"Set1_thinned_4",4,"1"
"661",224,3970.975,4071,4166,"Set1_thinned_4",4,"1"
"662",228,3981.975,4081,4175,"Set1_thinned_4",4,"1"
"663",232,3991,4093,4185,"Set1_thinned_4",4,"1"
"664",236,4001.95,4104,4192,"Set1_thinned_4",4,"1"
"665",240,4012,4114,4204,"Set1_thinned_4",4,"1"
"666",244,4019,4125,4212,"Set1_thinned_4",4,"1"
"667",248,4035,4136.5,4229.025,"Set1_thinned_4",4,"1"
"668",252,4054.975,4149,4243.075,"Set1_thinned_4",4,"1"
"669",256,4082.975,4167,4262.075,"Set1_thinned_4",4,"1"
"670",260,4114,4212,4430.15,"Set1_thinned_4",4,"1"
"671",264,4137,4245,4500.025,"Set1_thinned_4",4,"1"
"672",268,4157,4276,4561.175,"Set1_thinned_4",4,"1"
"673",272,4178.975,4310,4597,"Set1_thinned_4",4,"1"
"674",276,4194.95,4346,4634.075,"Set1_thinned_4",4,"1"
"675",280,4217.85,4379,4657.125,"Set1_thinned_4",4,"1"
"676",284,4235.825,4413,4683,"Set1_thinned_4",4,"1"
"677",288,4252.9,4448,4698.075,"Set1_thinned_4",4,"1"
"678",292,4262.95,4483,4719.05,"Set1_thinned_4",4,"1"
"679",296,4281.975,4518,4733,"Set1_thinned_4",4,"1"
"680",300,4302.95,4553.5,4753.025,"Set1_thinned_4",4,"1"
"681",304,4321.95,4589,4766.025,"Set1_thinned_4",4,"1"
"682",308,4348.9,4623,4779.025,"Set1_thinned_4",4,"1"
"683",312,4366.95,4659,4791.025,"Set1_thinned_4",4,"1"
"684",316,4383.975,4693,4809.05,"Set1_thinned_4",4,"1"
"685",320,4419.975,4728,4830.025,"Set1_thinned_4",4,"1"
"686",324,4451.975,4764,4850,"Set1_thinned_4",4,"1"
"687",328,4519.7,4799,4885.025,"Set1_thinned_4",4,"1"
"688",332,4656.95,4834,4924,"Set1_thinned_4",4,"1"
"689",336,4847,4876,5078.1,"Set1_thinned_4",4,"1"
"690",340,4865,4919,5245.125,"Set1_thinned_4",4,"1"
"691",344,4878.975,4961,5305.225,"Set1_thinned_4",4,"1"
"692",348,4895,5003,5359.075,"Set1_thinned_4",4,"1"
"693",352,4910,5045,5392.075,"Set1_thinned_4",4,"1"
"694",356,4923.975,5088,5432.075,"Set1_thinned_4",4,"1"
"695",360,4938,5129,5454,"Set1_thinned_4",4,"1"
"696",364,4952,5171,5475.225,"Set1_thinned_4",4,"1"
"697",368,4965.975,5213,5502,"Set1_thinned_4",4,"1"
"698",372,4980.975,5256,5518.025,"Set1_thinned_4",4,"1"
"699",376,4998.925,5298,5533.025,"Set1_thinned_4",4,"1"
"700",380,5022.925,5340,5547.05,"Set1_thinned_4",4,"1"
"701",384,5037.975,5381,5561.075,"Set1_thinned_4",4,"1"
"702",388,5063.975,5423.5,5573.025,"Set1_thinned_4",4,"1"
"703",392,5095.875,5465,5587.1,"Set1_thinned_4",4,"1"
"704",396,5141.95,5505.5,5606.05,"Set1_thinned_4",4,"1"
"705",400,5195.85,5546,5626.025,"Set1_thinned_4",4,"1"
"706",404,5297.925,5586,5658.025,"Set1_thinned_4",4,"1"
"707",408,5594,5625,5700.05,"Set1_thinned_4",4,"1"
"708",412,5599,5633,5720.025,"Set1_thinned_4",4,"1"
"709",416,5603,5640.5,5732.05,"Set1_thinned_4",4,"1"
"710",420,5607,5647,5747,"Set1_thinned_4",4,"1"
"711",424,5609.975,5653,5755,"Set1_thinned_4",4,"1"
"712",428,5612,5659,5766.075,"Set1_thinned_4",4,"1"
"713",432,5615,5664,5775.025,"Set1_thinned_4",4,"1"
"714",436,5617.975,5668,5783,"Set1_thinned_4",4,"1"
"715",440,5620,5674,5790,"Set1_thinned_4",4,"1"
"716",444,5624,5679,5796.025,"Set1_thinned_4",4,"1"
"717",448,5629.975,5684,5799.1,"Set1_thinned_4",4,"1"
"718",452,5633,5690,5805.025,"Set1_thinned_4",4,"1"
"719",456,5635,5696,5814,"Set1_thinned_4",4,"1"
"720",460,5638,5701,5822.025,"Set1_thinned_4",4,"1"
"721",464,5644,5707,5829.025,"Set1_thinned_4",4,"1"
"722",468,5648.975,5713,5838.025,"Set1_thinned_4",4,"1"
"723",472,5653.975,5720,5849,"Set1_thinned_4",4,"1"
"724",476,5657,5726,5861,"Set1_thinned_4",4,"1"
"725",480,5661,5732,5871,"Set1_thinned_4",4,"1"
"726",484,5685,5755,5896.025,"Set1_thinned_4",4,"1"
"727",488,5705,5789,5933,"Set1_thinned_4",4,"1"
"728",492,5721,5824,5960.025,"Set1_thinned_4",4,"1"
"729",496,5735.975,5856,6004.05,"Set1_thinned_4",4,"1"
"730",500,5749.975,5886,6051.025,"Set1_thinned_4",4,"1"
"731",504,5777.95,5914,6084.1,"Set1_thinned_4",4,"1"
"732",508,5793.975,5931,6109.025,"Set1_thinned_4",4,"1"
"733",512,5808,5945.5,6118.025,"Set1_thinned_4",4,"1"
"734",516,5821.975,5958,6121.05,"Set1_thinned_4",4,"1"
"735",520,5832,5969.5,6128,"Set1_thinned_4",4,"1"
"736",524,5840.975,5981,6133,"Set1_thinned_4",4,"1"
"737",528,5849,5990,6137.025,"Set1_thinned_4",4,"1"
"738",532,5860,6002,6140.075,"Set1_thinned_4",4,"1"
"739",536,5867,6013,6147.075,"Set1_thinned_4",4,"1"
"740",540,5875.975,6025,6153,"Set1_thinned_4",4,"1"
"741",544,5883.95,6036,6157.075,"Set1_thinned_4",4,"1"
"742",548,5892.95,6047,6165.025,"Set1_thinned_4",4,"1"
"743",552,5903.85,6058,6174.125,"Set1_thinned_4",4,"1"
"744",556,5913,6071,6192.05,"Set1_thinned_4",4,"1"
"745",560,5923,6082,6207.05,"Set1_thinned_4",4,"1"
"746",564,5947,6095,6222.025,"Set1_thinned_4",4,"1"
"747",568,5973.975,6106,6236.025,"Set1_thinned_4",4,"1"
"748",572,5999.975,6124,6249.05,"Set1_thinned_4",4,"1"
"749",576,6060,6181,6355.25,"Set1_thinned_4",4,"1"
"750",580,6146,6262,6454.1,"Set1_thinned_4",4,"1"
"751",584,6197.975,6344.5,6501.1,"Set1_thinned_4",4,"1"
"752",588,6247.75,6429,6544.075,"Set1_thinned_4",4,"1"
"753",592,6319.95,6513,6617,"Set1_thinned_4",4,"1"
"754",596,6503.975,6589,6698.1,"Set1_thinned_4",4,"1"
"755",600,6515,6608,6717,"Set1_thinned_4",4,"1"
"756",604,6525.975,6620,6726.05,"Set1_thinned_4",4,"1"
"757",608,6533.975,6633,6736.025,"Set1_thinned_4",4,"1"
"758",612,6543.9,6645,6747.025,"Set1_thinned_4",4,"1"
"759",616,6549.975,6656,6764,"Set1_thinned_4",4,"1"
"760",620,6556.975,6666,6770.025,"Set1_thinned_4",4,"1"
"761",624,6567.9,6679,6778,"Set1_thinned_4",4,"1"
"762",628,6573.975,6690,6790,"Set1_thinned_4",4,"1"
"763",632,6586.925,6702,6801.025,"Set1_thinned_4",4,"1"
"764",636,6596.975,6713,6819.025,"Set1_thinned_4",4,"1"
"765",640,6608.925,6725,6838,"Set1_thinned_4",4,"1"
"766",644,6628,6740,6851.075,"Set1_thinned_4",4,"1"
"767",648,6650.925,6755,6860,"Set1_thinned_4",4,"1"
"768",652,6673,6768.5,6867,"Set1_thinned_4",4,"1"
"769",656,6695.95,6783,6874,"Set1_thinned_4",4,"1"
"770",660,6714.975,6798,6882.025,"Set1_thinned_4",4,"1"
"771",664,6731.975,6812,6892,"Set1_thinned_4",4,"1"
"772",668,6748,6827,6904.05,"Set1_thinned_4",4,"1"
"773",672,6762.975,6841,6914.05,"Set1_thinned_4",4,"1"
"774",676,6770,6846,6924.025,"Set1_thinned_4",4,"1"
"775",680,6779,6850,6927.025,"Set1_thinned_4",4,"1"
"776",684,6785.95,6854,6928.05,"Set1_thinned_4",4,"1"
"777",688,6790.975,6859,6931.05,"Set1_thinned_4",4,"1"
"778",692,6794.975,6864,6935,"Set1_thinned_4",4,"1"
"779",696,6799.95,6867,6937,"Set1_thinned_4",4,"1"
"780",700,6804,6871,6939.025,"Set1_thinned_4",4,"1"
"781",704,6809.975,6874,6942.025,"Set1_thinned_4",4,"1"
"782",708,6811.975,6878,6943.025,"Set1_thinned_4",4,"1"
"783",712,6814,6882,6945.025,"Set1_thinned_4",4,"1"
"784",716,6818.975,6885,6948.025,"Set1_thinned_4",4,"1"
"785",720,6822.975,6889,6956,"Set1_thinned_4",4,"1"
"786",724,6826.975,6893,6959.025,"Set1_thinned_4",4,"1"
"787",728,6831,6897,6963.05,"Set1_thinned_4",4,"1"
"788",732,6834.95,6901,6967,"Set1_thinned_4",4,"1"
"789",736,6838.975,6905,6969.075,"Set1_thinned_4",4,"1"
"790",740,6842,6909,6975.05,"Set1_thinned_4",4,"1"
"791",744,6849,6913,6980,"Set1_thinned_4",4,"1"
"792",748,6855,6920,6984.05,"Set1_thinned_4",4,"1"
"793",752,6871.975,6938.5,7003,"Set1_thinned_4",4,"1"
"794",756,6890.975,6960,7020.05,"Set1_thinned_4",4,"1"
"795",760,6904,6979,7046.025,"Set1_thinned_4",4,"1"
"796",764,6916.975,6999,7076,"Set1_thinned_4",4,"1"
"797",768,6931,7018,7107,"Set1_thinned_4",4,"1"
"798",772,6938.975,7026,7112.025,"Set1_thinned_4",4,"1"
"799",776,6945,7032,7117,"Set1_thinned_4",4,"1"
"800",780,6951.95,7037,7121,"Set1_thinned_4",4,"1"
"801",784,6958,7042,7125,"Set1_thinned_4",4,"1"
"802",788,6965.975,7048,7127.025,"Set1_thinned_4",4,"1"
"803",792,6971.975,7052,7131,"Set1_thinned_4",4,"1"
"804",796,6976.975,7056,7134.025,"Set1_thinned_4",4,"1"
"805",800,6980,7061,7140,"Set1_thinned_4",4,"1"
"806",804,6983.975,7066,7143.025,"Set1_thinned_4",4,"1"
"807",808,6988.95,7071,7147.025,"Set1_thinned_4",4,"1"
"808",812,6993,7075,7148.05,"Set1_thinned_4",4,"1"
"809",816,6996.975,7080.5,7152.025,"Set1_thinned_4",4,"1"
"810",820,7000,7085,7161,"Set1_thinned_4",4,"1"
"811",824,7003,7090,7172,"Set1_thinned_4",4,"1"
"812",828,7005.975,7095,7179,"Set1_thinned_4",4,"1"
"813",832,7008,7100,7187.025,"Set1_thinned_4",4,"1"
"814",836,7011,7105,7195.025,"Set1_thinned_4",4,"1"
"815",840,7016,7110,7203.025,"Set1_thinned_4",4,"1"
"816",844,7023,7116,7211,"Set1_thinned_4",4,"1"
"817",848,7030.975,7123,7219,"Set1_thinned_4",4,"1"
"818",852,7063.95,7148,7241,"Set1_thinned_4",4,"1"
