"","RSL","RSLer_up_2sd","Age","Age_up_er_2sd","RSLError","AgeError","AgeCE","model","removalID"
"24509",-2.58486589308232,0.207988781701428,4418.5125,304.5125,0.103994390850714,152.25625,-2468.5125,"Set10_thinned_5","_5"
"24510",-2.62442405907661,0.208089385119057,4429.5125,304.537499999999,0.104044692559528,152.26875,-2479.5125,"Set10_thinned_5","_5"
"24511",-2.66398849134636,0.208190996620324,4439.5125,307.5125,0.104095498310162,153.75625,-2489.5125,"Set10_thinned_5","_5"
"24512",-2.70355258585582,0.208294805111982,4451,307.05,0.104147402555991,153.525,-2501,"Set10_thinned_5","_5"
"24513",-2.74312405287036,0.208399869411019,4458.9625,304.0625,0.10419993470551,152.03125,-2508.9625,"Set10_thinned_5","_5"
"24514",-2.78270301009587,0.208506564130137,4465.5125,305.5125,0.104253282065069,152.75625,-2515.5125,"Set10_thinned_5","_5"
"24515",-2.82227674740415,0.208614272528961,4476.9625,300.0375,0.104307136264481,150.01875,-2526.9625,"Set10_thinned_5","_5"
"24516",-2.86185507818679,0.208723599764046,4492.475,294.549999999999,0.104361799882023,147.275,-2542.475,"Set10_thinned_5","_5"
"24517",-2.90143968870813,0.208833844173647,4503.4875,293.5125,0.104416922086824,146.75625,-2553.4875,"Set10_thinned_5","_5"
"24518",-2.94102844687779,0.208945396095721,4511.5125,291.537499999999,0.10447269804786,145.76875,-2561.5125,"Set10_thinned_5","_5"
"24519",-2.98060883362861,0.209058741541898,4526,285.025,0.104529370770949,142.5125,-2576,"Set10_thinned_5","_5"
"24520",-3.02020150032113,0.209173400939701,4538.975,282.025,0.104586700469851,141.0125,-2588.975,"Set10_thinned_5","_5"
"24521",-3.05979372991707,0.209289582949052,4558.375,269.65,0.104644791474526,134.825,-2608.375,"Set10_thinned_5","_5"
"24522",-3.09939283592317,0.209406901642736,4576.35,261.7,0.104703450821368,130.85,-2626.35,"Set10_thinned_5","_5"
"24523",-3.13899693086748,0.209525205881639,4594.8375,258.1625,0.10476260294082,129.08125,-2644.8375,"Set10_thinned_5","_5"
"24524",-3.17859453547185,0.209645619399639,4612.375,253.65,0.104822809699819,126.825,-2662.375,"Set10_thinned_5","_5"
"24525",-3.21820388139805,0.209766703233614,4641.4,241.625,0.104883351616807,120.8125,-2691.4,"Set10_thinned_5","_5"
"24526",-3.25781424211893,0.209889071918983,4680.9,222.1,0.104944535959492,111.05,-2730.9,"Set10_thinned_5","_5"
"24527",-3.29742296197092,0.210013159206805,4723.45,193.575,0.105006579603402,96.7874999999999,-2773.45,"Set10_thinned_5","_5"
"24528",-3.33703465266569,0.210138951719821,4793.2875,145.7125,0.105069475859911,72.8562499999998,-2843.2875,"Set10_thinned_5","_5"
"24529",-3.37665710742223,0.210265223875356,4934.2,76.2249999999995,0.105132611937678,38.1124999999997,-2984.2,"Set10_thinned_5","_5"
"24530",-3.41627942629465,0.210394093167265,5017.025,125.025000000001,0.105197046583632,62.5125000000003,-3067.025,"Set10_thinned_5","_5"
"24531",-3.45589618234605,0.210523425388232,5064.5125,136.5125,0.105261712694116,68.2562499999999,-3114.5125,"Set10_thinned_5","_5"
"24532",-3.49552571839776,0.210654048312732,5115,146.025,0.105327024156366,73.0124999999998,-3165,"Set10_thinned_5","_5"
"24533",-3.53515290705099,0.210785856688967,5168.5,152.55,0.105392928344484,76.2750000000001,-3218.5,"Set10_thinned_5","_5"
"24534",-3.57478488005029,0.210919201808734,5217.5,148.525,0.105459600904367,74.2624999999998,-3267.5,"Set10_thinned_5","_5"
"24535",-3.614423910141,0.211053429439792,5329.4,108.6,0.105526714719896,54.3000000000002,-3379.4,"Set10_thinned_5","_5"
"24536",-3.65405825285584,0.211188839031337,5417.5,81.5,0.105594419515668,40.75,-3467.5,"Set10_thinned_5","_5"
"24537",-3.69369657046178,0.211325629122016,5450.5375,91.5374999999995,0.105662814561008,45.7687499999997,-3500.5375,"Set10_thinned_5","_5"
"24538",-3.73333688836358,0.211463189622731,5470.5,90.5,0.105731594811366,45.25,-3520.5,"Set10_thinned_5","_5"
"24539",-3.77298803254535,0.211603099788507,5486.0125,87.0625,0.105801549894253,43.53125,-3536.0125,"Set10_thinned_5","_5"
"24540",-3.81262998492304,0.211743878023249,5500.5,83.5,0.105871939011625,41.75,-3550.5,"Set10_thinned_5","_5"
"24541",-3.85228633529151,0.211886306858055,5512.0125,81.0124999999998,0.105943153429028,40.5062499999999,-3562.0125,"Set10_thinned_5","_5"
"24542",-3.89194362218664,0.212029126960562,5528.4625,81.5375000000004,0.106014563480281,40.7687500000002,-3578.4625,"Set10_thinned_5","_5"
"24543",-3.93160746315728,0.212173444855262,5541.9875,83.0124999999998,0.106086722427631,41.5062499999999,-3591.9875,"Set10_thinned_5","_5"
"24544",-3.9712672443149,0.212319289543618,5558.4375,83.5625,0.106159644771809,41.78125,-3608.4375,"Set10_thinned_5","_5"
"24545",-4.01092904055511,0.212466475555256,5575.5,85.5249999999996,0.106233237777628,42.7624999999998,-3625.5,"Set10_thinned_5","_5"
"24546",-4.05059460495857,0.212614713201802,5610.45,75.5500000000002,0.106307356600901,37.7750000000001,-3660.45,"Set10_thinned_5","_5"
"24547",-4.09027076109725,0.212763981074634,5652.5125,58.5124999999998,0.106381990537317,29.2562499999999,-3702.5125,"Set10_thinned_5","_5"
"24548",-4.12993948761138,0.212914617530598,5667.525,66.5250000000005,0.106457308765299,33.2625000000003,-3717.525,"Set10_thinned_5","_5"
"24549",-4.16961271213194,0.21306672778903,5681,73.0249999999996,0.106533363894515,36.5124999999998,-3731,"Set10_thinned_5","_5"
"24550",-4.20929046798498,0.213220203233603,5690.0125,78.0124999999998,0.106610101616802,39.0062499999999,-3740.0125,"Set10_thinned_5","_5"
"24551",-4.24896874111894,0.213373961452371,5696.5,80.5249999999996,0.106686980726186,40.2624999999998,-3746.5,"Set10_thinned_5","_5"
"24552",-4.28864299047437,0.213529269913523,5700.5125,81.5124999999998,0.106764634956761,40.7562499999999,-3750.5125,"Set10_thinned_5","_5"
"24553",-4.32833060028867,0.213685653953488,5706.9875,84.0124999999998,0.106842826976744,42.0062499999999,-3756.9875,"Set10_thinned_5","_5"
"24554",-4.36801654388181,0.213842640336971,5711.5125,85.5124999999998,0.106921320168485,42.7562499999999,-3761.5125,"Set10_thinned_5","_5"
"24555",-4.40770474821028,0.214001439169544,5716.9875,87.0124999999998,0.107000719584772,43.5062499999999,-3766.9875,"Set10_thinned_5","_5"
"24556",-4.44739466670381,0.214160969362505,5722.025,89.0250000000005,0.107080484681253,44.5125000000003,-3772.025,"Set10_thinned_5","_5"
"24557",-4.48709335703477,0.214321636161853,5727.975,91.0249999999996,0.107160818080926,45.5124999999998,-3777.975,"Set10_thinned_5","_5"
"24558",-4.52678719030665,0.214483738447723,5734,93,0.107241869223861,46.5,-3784,"Set10_thinned_5","_5"
"24559",-4.56647934065688,0.214648011056278,5739.5,95.5,0.107324005528139,47.75,-3789.5,"Set10_thinned_5","_5"
"24560",-4.60618072710288,0.214812690178754,5744.5,96.5,0.107406345089377,48.25,-3794.5,"Set10_thinned_5","_5"
"24561",-4.6458861287913,0.214978415519205,5749,97,0.107489207759603,48.5,-3799,"Set10_thinned_5","_5"
"24562",-4.68559423774515,0.215145525415654,5755,98.0249999999996,0.107572762707827,49.0124999999998,-3805,"Set10_thinned_5","_5"
"24563",-4.72530304447772,0.215314018964171,5762,100,0.107657009482085,50,-3812,"Set10_thinned_5","_5"
"24564",-4.76501735009886,0.215483074776465,5769.5,101.5,0.107741537388232,50.75,-3819.5,"Set10_thinned_5","_5"
"24565",-4.80473416001047,0.215653520670714,5779,104,0.107826760335357,52,-3829,"Set10_thinned_5","_5"
"24566",-4.84444923784697,0.215825276925985,5819.5,119.5,0.107912638462993,59.75,-3869.5,"Set10_thinned_5","_5"
"24567",-4.88416717713747,0.215997847320476,5868.075,145.075,0.107998923660238,72.5374999999999,-3918.075,"Set10_thinned_5","_5"
"24568",-4.92387958802753,0.216171657274587,5898.575,158.575,0.108085828637294,79.2874999999999,-3948.575,"Set10_thinned_5","_5"
"24569",-4.96359991248558,0.21634572940892,5918.525,164.525000000001,0.10817286470446,82.2625000000003,-3968.525,"Set10_thinned_5","_5"
"24570",-5.00332497681968,0.216521782933058,5940,174.05,0.108260891466529,87.0250000000001,-3990,"Set10_thinned_5","_5"
"24571",-5.0430531578727,0.216698629207674,5956,178.025,0.108349314603837,89.0124999999998,-4006,"Set10_thinned_5","_5"
"24572",-5.08277624892292,0.216876595538832,5966.025,179.05,0.108438297769416,89.5250000000001,-4016.025,"Set10_thinned_5","_5"
"24573",-5.12251139769256,0.217055789220129,5979.5,183.525,0.108527894610065,91.7624999999998,-4029.5,"Set10_thinned_5","_5"
"24574",-5.16224687890678,0.217237079822263,5992.975,187.025,0.108618539911131,93.5124999999998,-4042.975,"Set10_thinned_5","_5"
"24575",-5.20198264816154,0.217418164199581,6007.4875,191.5125,0.10870908209979,95.7562499999999,-4057.4875,"Set10_thinned_5","_5"
"24576",-5.24172332661432,0.217600439256275,6018.5,195.55,0.108800219628137,97.7750000000001,-4068.5,"Set10_thinned_5","_5"
"24577",-5.28146433883463,0.21778315427362,6033.0125,199.0125,0.10889157713681,99.5062499999999,-4083.0125,"Set10_thinned_5","_5"
"24578",-5.32120862296544,0.217967644832263,6050,201.025,0.108983822416131,100.5125,-4100,"Set10_thinned_5","_5"
"24579",-5.36095463284799,0.218153061530742,6065.5125,207.5125,0.109076530765371,103.75625,-4115.5125,"Set10_thinned_5","_5"
"24580",-5.4007001995195,0.218339356422423,6084.5,215.525,0.109169678211211,107.7625,-4134.5,"Set10_thinned_5","_5"
"24581",-5.44044997505515,0.218526948178349,6104.475,224.525,0.109263474089174,112.2625,-4154.475,"Set10_thinned_5","_5"
"24582",-5.48020110604912,0.218716098080434,6127.475,231.525,0.109358049040217,115.7625,-4177.475,"Set10_thinned_5","_5"
"24583",-5.51995879565215,0.218905279715578,6155.5125,235.5125,0.109452639857789,117.75625,-4205.5125,"Set10_thinned_5","_5"
"24584",-5.55971291928511,0.219096578752421,6213.5,196.525,0.10954828937621,98.2624999999998,-4263.5,"Set10_thinned_5","_5"
"24585",-5.59947434646427,0.219288657013617,6264.475,163.525,0.109644328506808,81.7624999999998,-4314.475,"Set10_thinned_5","_5"
"24586",-5.63923929178452,0.219481074715577,6310.9375,134.0625,0.109740537357789,67.03125,-4360.9375,"Set10_thinned_5","_5"
"24587",-5.67900761469825,0.219676114940258,6351,111,0.109838057470129,55.5,-4401,"Set10_thinned_5","_5"
"24588",-5.7187735333385,0.219870561057951,6393.0125,89.0124999999998,0.109935280528975,44.5062499999999,-4443.0125,"Set10_thinned_5","_5"
"24589",-5.75853810507304,0.220066465002228,6445.5,84.5249999999996,0.110033232501114,42.2624999999998,-4495.5,"Set10_thinned_5","_5"
"24590",-5.79831174803568,0.220262597198102,6482.475,76.5249999999996,0.110131298599051,38.2624999999998,-4532.475,"Set10_thinned_5","_5"
"24591",-5.83808553383342,0.220460276955742,6516.0375,74.0374999999995,0.110230138477871,37.0187499999997,-4566.0375,"Set10_thinned_5","_5"
"24592",-5.87786514326101,0.220659102810482,6547.0125,76.0124999999998,0.110329551405241,38.0062499999999,-4597.0125,"Set10_thinned_5","_5"
"24593",-5.91764890411584,0.220858935849796,6577,84.0249999999996,0.110429467924898,42.0124999999998,-4627,"Set10_thinned_5","_5"
"24594",-5.95742111292197,0.221058841294513,6610.0375,94.0374999999995,0.110529420647256,47.0187499999997,-4660.0375,"Set10_thinned_5","_5"
"24595",-5.99720066262472,0.221260680933122,6623.4875,93.5124999999998,0.110630340466561,46.7562499999999,-4673.4875,"Set10_thinned_5","_5"
"24596",-6.03699223254437,0.221463222434136,6635.5,91.5249999999996,0.110731611217068,45.7624999999998,-4685.5,"Set10_thinned_5","_5"
"24597",-6.07677524111334,0.221667189073965,6647.475,89.5249999999996,0.110833594536983,44.7624999999998,-4697.475,"Set10_thinned_5","_5"
"24598",-6.11656184769108,0.221871813907477,6656.975,88.0249999999996,0.110935906953739,44.0124999999998,-4706.975,"Set10_thinned_5","_5"
"24599",-6.15635878726636,0.222078104718098,6666.9875,87.0124999999998,0.111039052359049,43.5062499999999,-4716.9875,"Set10_thinned_5","_5"
"24600",-6.19615411296062,0.222285147518798,6675.0125,88.0374999999995,0.111142573759399,44.0187499999997,-4725.0125,"Set10_thinned_5","_5"
"24601",-6.23594837040068,0.222492653804942,6682.975,91.0499999999993,0.111246326902471,45.5249999999996,-4732.975,"Set10_thinned_5","_5"
"24602",-6.27575606664398,0.222701306054383,6692.9875,96.0124999999998,0.111350653027191,48.0062499999999,-4742.9875,"Set10_thinned_5","_5"
"24603",-6.3155510170361,0.22290988547086,6701.5125,100.537499999999,0.11145494273543,50.2687499999997,-4751.5125,"Set10_thinned_5","_5"
"24604",-6.3553513911855,0.223120669652803,6716,104.025,0.111560334826401,52.0124999999998,-4766,"Set10_thinned_5","_5"
"24605",-6.39515154259873,0.223332498467599,6730.5,107.55,0.1116662492338,53.7750000000001,-4780.5,"Set10_thinned_5","_5"
"24606",-6.43496063624105,0.223544576206256,6745.4875,111.5125,0.111772288103128,55.7562499999999,-4795.4875,"Set10_thinned_5","_5"
"24607",-6.47476673718774,0.223758687502386,6759,102.025,0.111879343751193,51.0124999999998,-4809,"Set10_thinned_5","_5"
"24608",-6.5145774777489,0.223972824762002,6770.9875,93.0875000000005,0.111986412381001,46.5437500000003,-4820.9875,"Set10_thinned_5","_5"
"24609",-6.55438858765931,0.22418812424723,6783.025,87.0250000000005,0.112094062123615,43.5125000000003,-4833.025,"Set10_thinned_5","_5"
"24610",-6.59420359970661,0.224404098588153,6794.5,83.5,0.112202049294077,41.75,-4844.5,"Set10_thinned_5","_5"
"24611",-6.63402901774434,0.224621184342458,6809,79.0249999999996,0.112310592171229,39.5124999999998,-4859,"Set10_thinned_5","_5"
"24612",-6.67385145998597,0.224838797046342,6820.025,77.0250000000005,0.112419398523171,38.5125000000003,-4870.025,"Set10_thinned_5","_5"
"24613",-6.7136773410352,0.225058049088347,6832.0125,75.0374999999995,0.112529024544174,37.5187499999997,-4882.0125,"Set10_thinned_5","_5"
"24614",-6.75351098617734,0.225278411705195,6838.4875,74.5124999999998,0.112639205852597,37.2562499999999,-4888.4875,"Set10_thinned_5","_5"
"24615",-6.79334653095601,0.225499673699229,6842.4875,73.5124999999998,0.112749836849614,36.7562499999999,-4892.4875,"Set10_thinned_5","_5"
"24616",-6.83317787044903,0.225720677326405,6847,72.0249999999996,0.112860338663203,36.0124999999998,-4897,"Set10_thinned_5","_5"
"24617",-6.87301294025009,0.225942747785588,6852.5,72.5,0.112971373892794,36.25,-4902.5,"Set10_thinned_5","_5"
"24618",-6.91285429957806,0.226166709338614,6856.5,70.5249999999996,0.113083354669307,35.2624999999998,-4906.5,"Set10_thinned_5","_5"
"24619",-6.95269554313017,0.226390757100483,6860.4875,70.5124999999998,0.113195378550241,35.2562499999999,-4910.4875,"Set10_thinned_5","_5"
"24620",-6.99253872060556,0.226615755757166,6864.0125,70.0124999999998,0.113307877878583,35.0062499999999,-4914.0125,"Set10_thinned_5","_5"
"24621",-7.03238447242879,0.226841324750281,6866.0375,69.0374999999995,0.11342066237514,34.5187499999997,-4916.0375,"Set10_thinned_5","_5"
"24622",-7.07223439086253,0.22706802359166,6870,68,0.11353401179583,34,-4920,"Set10_thinned_5","_5"
"24623",-7.11208952531869,0.227296245938807,6874.4875,67.5375000000004,0.113648122969403,33.7687500000002,-4924.4875,"Set10_thinned_5","_5"
"24624",-7.15195070824446,0.227524567752432,6877.5,67.5249999999996,0.113762283876216,33.7624999999998,-4927.5,"Set10_thinned_5","_5"
"24625",-7.19181802813987,0.227753326896022,6881.4875,67.5124999999998,0.113876663448011,33.7562499999999,-4931.4875,"Set10_thinned_5","_5"
"24626",-7.23167881580451,0.227983808408762,6885.5,67.5,0.113991904204381,33.75,-4935.5,"Set10_thinned_5","_5"
"24627",-7.27154538807979,0.228215267393075,6889.5125,66.5124999999998,0.114107633696537,33.2562499999999,-4939.5125,"Set10_thinned_5","_5"
"24628",-7.31141541759009,0.228446503584414,6893.5125,66.5124999999998,0.114223251792207,33.2562499999999,-4943.5125,"Set10_thinned_5","_5"
"24629",-7.35129206868911,0.228678068910389,6897.5125,66.5124999999998,0.114339034455194,33.2562499999999,-4947.5125,"Set10_thinned_5","_5"
"24630",-7.39115973915695,0.228911954325437,6902,67,0.114455977162718,33.5,-4952,"Set10_thinned_5","_5"
"24631",-7.43103727329125,0.22914560197556,6906.4875,67.5124999999998,0.11457280098778,33.7562499999999,-4956.4875,"Set10_thinned_5","_5"
"24632",-7.47091801517359,0.229380813580617,6912.9875,68.0124999999998,0.114690406790308,34.0062499999999,-4962.9875,"Set10_thinned_5","_5"
"24633",-7.51079808796416,0.229617583634938,6931.525,66.5250000000005,0.114808791817469,33.2625000000003,-4981.525,"Set10_thinned_5","_5"
"24634",-7.5506877088283,0.229854377619924,6950.9875,70.0124999999998,0.114927188809962,35.0062499999999,-5000.9875,"Set10_thinned_5","_5"
"24635",-7.59057539595358,0.230092051644409,6969.475,73.5249999999996,0.115046025822205,36.7624999999998,-5019.475,"Set10_thinned_5","_5"
"24636",-7.63047771125514,0.23032965344888,6989.5,82.5,0.11516482672444,41.25,-5039.5,"Set10_thinned_5","_5"
"24637",-7.67037708856891,0.230569974144321,7010.9625,89.0625,0.115284987072161,44.53125,-5060.9625,"Set10_thinned_5","_5"
"24638",-7.71028066716008,0.230809685709185,7018.9875,88.0124999999998,0.115404842854592,44.0062499999999,-5068.9875,"Set10_thinned_5","_5"
"24639",-7.75017625391139,0.231050296664575,7025.4875,87.5124999999998,0.115525148332288,43.7562499999999,-5075.4875,"Set10_thinned_5","_5"
"24640",-7.79008434229029,0.231292310782488,7030.4875,84.5124999999998,0.115646155391244,42.2562499999999,-5080.4875,"Set10_thinned_5","_5"
"24641",-7.83000079962479,0.231533940649586,7034,84,0.115766970324793,42,-5084,"Set10_thinned_5","_5"
"24642",-7.86990835332706,0.231776939534398,7037.9875,82.0375000000004,0.115888469767199,41.0187500000002,-5087.9875,"Set10_thinned_5","_5"
"24643",-7.90982399261517,0.232021453424831,7042.4875,81.5375000000004,0.116010726712416,40.7687500000002,-5092.4875,"Set10_thinned_5","_5"
"24644",-7.94974521440438,0.232266130216031,7045,82,0.116133065108015,41,-5095,"Set10_thinned_5","_5"
"24645",-7.98966635039895,0.232511949687547,7048.5,80.5,0.116255974843773,40.25,-5098.5,"Set10_thinned_5","_5"
"24646",-8.02958785478241,0.232757418153203,7051.5,78.5,0.116378709076602,39.25,-5101.5,"Set10_thinned_5","_5"
"24647",-8.06951187385216,0.233003965431546,7055,77,0.116501982715773,38.5,-5105,"Set10_thinned_5","_5"
"24648",-8.10944076452811,0.233251714582694,7057.5125,76.5124999999998,0.116625857291347,38.2562499999999,-5107.5125,"Set10_thinned_5","_5"
"24649",-8.14938260054414,0.23349939530007,7061.9875,76.0124999999998,0.116749697650035,38.0062499999999,-5111.9875,"Set10_thinned_5","_5"
"24650",-8.18932022990903,0.233747647519733,7065.475,74.5249999999996,0.116873823759867,37.2624999999998,-5115.475,"Set10_thinned_5","_5"
"24651",-8.22926665799669,0.23399701819128,7068.4875,73.5124999999998,0.11699850909564,36.7562499999999,-5118.4875,"Set10_thinned_5","_5"
"24652",-8.26920489354395,0.234246918445977,7071.9875,72.0124999999998,0.117123459222988,36.0062499999999,-5121.9875,"Set10_thinned_5","_5"
"24653",-8.30915826877026,0.234497513319156,7076,71,0.117248756659578,35.5,-5126,"Set10_thinned_5","_5"
"24654",-8.34911081345552,0.234749640817386,7080,70,0.117374820408693,35,-5130,"Set10_thinned_5","_5"
"24655",-8.3890711590052,0.235001122716288,7084.975,67.0249999999996,0.117500561358144,33.5124999999998,-5134.975,"Set10_thinned_5","_5"
"24656",-8.4290358260779,0.235254333417522,7092.5,64.5,0.117627166708761,32.25,-5142.5,"Set10_thinned_5","_5"
"24657",-8.46899176662865,0.235507735345326,7153.025,79.0500000000002,0.117753867672663,39.5250000000001,-5203.025,"Set10_thinned_5","_5"
"24658",-8.50895253454695,0.235761549924106,7196.0125,78.0124999999998,0.117880774962053,39.0062499999999,-5246.0125,"Set10_thinned_5","_5"
"24659",-8.54891339881672,0.236016150225351,7231.4875,70.5375000000004,0.118008075112675,35.2687500000002,-5281.4875,"Set10_thinned_5","_5"
"24660",-8.58888889433161,0.236271768847463,7253.5,68.5249999999996,0.118135884423732,34.2624999999998,-5303.5,"Set10_thinned_5","_5"
"24661",-8.62887257809728,0.23652862093024,7281.5,74.5,0.11826431046512,37.25,-5331.5,"Set10_thinned_5","_5"
"24662",-8.66884547991364,0.236785897600303,7326,72,0.118392948800151,36,-5376,"Set10_thinned_5","_5"
"24663",-8.70883383901725,0.237044261347881,7379.0625,57.0625,0.118522130673941,28.53125,-5429.0625,"Set10_thinned_5","_5"
"24664",-8.74882514684155,0.23730310850286,7408.4625,75.5375000000004,0.11865155425143,37.7687500000002,-5458.4625,"Set10_thinned_5","_5"
"24665",-8.78881981474215,0.237561572714875,7423.0375,83.0374999999995,0.118780786357437,41.5187499999997,-5473.0375,"Set10_thinned_5","_5"
"24666",-8.82881627785359,0.237820941656317,7436,89,0.118910470828158,44.5,-5486,"Set10_thinned_5","_5"
"24667",-8.86881100300439,0.238081103461464,7442.4875,90.5124999999998,0.119040551730732,45.2562499999999,-5492.4875,"Set10_thinned_5","_5"
"24668",-8.90882520225255,0.238340754124787,7449.9875,92.0124999999998,0.119170377062393,46.0062499999999,-5499.9875,"Set10_thinned_5","_5"
"24669",-8.9488330221449,0.238603083921152,7456.5125,93.5124999999998,0.119301541960576,46.7562499999999,-5506.5125,"Set10_thinned_5","_5"
"24670",-8.98884554719763,0.238866170805872,7463.5375,94.5374999999995,0.119433085402936,47.2687499999997,-5513.5375,"Set10_thinned_5","_5"
"24671",-9.02885334017494,0.239129335885537,7470.4875,96.5124999999998,0.119564667942769,48.2562499999999,-5520.4875,"Set10_thinned_5","_5"
"24672",-9.0688767785705,0.239391766680057,7477.975,98.0249999999996,0.119695883340028,49.0124999999998,-5527.975,"Set10_thinned_5","_5"
"24673",-9.10890857146811,0.239655907839277,7484,98.0249999999996,0.119827953919638,49.0124999999998,-5534,"Set10_thinned_5","_5"
"24674",-9.1489329928169,0.239920838831195,7490.5,97.5249999999996,0.119960419415598,48.7624999999998,-5540.5,"Set10_thinned_5","_5"
"24675",-9.1889724383953,0.240185645046355,7497.975,98.0249999999996,0.120092822523178,49.0124999999998,-5547.975,"Set10_thinned_5","_5"
"24676",-9.22900094274285,0.240451380221475,7506.5,98.5249999999996,0.120225690110737,49.2624999999998,-5556.5,"Set10_thinned_5","_5"
"24677",-9.26904652494414,0.240717295150259,7516.5,97.5,0.120358647575129,48.75,-5566.5,"Set10_thinned_5","_5"
"24678",-9.30909190927366,0.240984657535622,7524.4875,97.5124999999998,0.120492328767811,48.7562499999999,-5574.4875,"Set10_thinned_5","_5"
"24679",-9.34912884197975,0.241253171990659,7536.4875,98.5124999999998,0.120626585995329,49.2562499999999,-5586.4875,"Set10_thinned_5","_5"
"24680",-9.38918887383584,0.241522145739952,7547.5,95.5,0.120761072869976,47.75,-5597.5,"Set10_thinned_5","_5"
"24681",-9.42925178828705,0.241790645436647,7554.4875,92.5124999999998,0.120895322718324,46.2562499999999,-5604.4875,"Set10_thinned_5","_5"
"24682",-9.46932949872693,0.242059986945209,7559.0125,89.0124999999998,0.121029993472605,44.5062499999999,-5609.0125,"Set10_thinned_5","_5"
"24683",-9.50939756959811,0.242330298152242,7564.5,85.5,0.121165149076121,42.75,-5614.5,"Set10_thinned_5","_5"
"24684",-9.54947461783906,0.242601087223439,7568.9875,82.0375000000004,0.121300543611719,41.0187500000002,-5618.9875,"Set10_thinned_5","_5"
"24685",-9.58955435423038,0.242871887010993,7573.4875,79.5124999999998,0.121435943505496,39.7562499999999,-5623.4875,"Set10_thinned_5","_5"
"24686",-9.62964811374514,0.243143924945414,7578.5,76.5,0.121571962472707,38.25,-5628.5,"Set10_thinned_5","_5"
"24687",-9.66974214398405,0.243415322384812,7584,73,0.121707661192406,36.5,-5634,"Set10_thinned_5","_5"
"24688",-9.70984369103008,0.243687677542066,7588.975,70.0249999999996,0.121843838771033,35.0124999999998,-5638.975,"Set10_thinned_5","_5"
"24689",-9.74995427047613,0.243960426596305,7592.9875,67.0124999999998,0.121980213298153,33.5062499999999,-5642.9875,"Set10_thinned_5","_5"
"24690",-9.79006084531787,0.244234586016894,7596.9875,64.0124999999998,0.122117293008447,32.0062499999999,-5646.9875,"Set10_thinned_5","_5"
"24691",-9.83016995908742,0.244508499281325,7601.4875,60.5124999999998,0.122254249640663,30.2562499999999,-5651.4875,"Set10_thinned_5","_5"
"24692",-9.87028905563753,0.244783832873582,7605.975,58.0249999999996,0.122391916436791,29.0124999999998,-5655.975,"Set10_thinned_5","_5"
"24693",-9.91042512256223,0.245058515035069,7610.5,56.5,0.122529257517535,28.25,-5660.5,"Set10_thinned_5","_5"
"24694",-9.95055480672059,0.245333426728836,7617.975,53.0249999999996,0.122666713364418,26.5124999999998,-5667.975,"Set10_thinned_5","_5"
"24695",-9.99069033720212,0.245609877697559,7624,51,0.12280493884878,25.5,-5674,"Set10_thinned_5","_5"
"24696",-10.030842159191,0.245886821532044,7636,51,0.122943410766022,25.5,-5686,"Set10_thinned_5","_5"
"24697",-10.0709922794787,0.246165054565742,7653.5125,56.5124999999998,0.123082527282871,28.2562499999999,-5703.5125,"Set10_thinned_5","_5"
"24698",-10.1111418135758,0.246443831787639,7662.5125,56.5124999999998,0.123221915893819,28.2562499999999,-5712.5125,"Set10_thinned_5","_5"
"24699",-10.1513157623758,0.246721967734236,7670.5,56.5,0.123360983867118,28.25,-5720.5,"Set10_thinned_5","_5"
"24700",-10.1914922047353,0.24700129400687,7678.5,56.5,0.123500647003435,28.25,-5728.5,"Set10_thinned_5","_5"
"24701",-10.2316761865593,0.247280559286467,7686.0125,56.0124999999998,0.123640279643233,28.0062499999999,-5736.0125,"Set10_thinned_5","_5"
"24702",-10.2718546959243,0.247560935877794,7694.5,56.5,0.123780467938897,28.25,-5744.5,"Set10_thinned_5","_5"
"24703",-10.3120478813968,0.247842302608386,7703.5,56.5249999999996,0.123921151304193,28.2624999999998,-5753.5,"Set10_thinned_5","_5"
"24704",-10.3522409804712,0.248124186888437,7713,61,0.124062093444218,30.5,-5763,"Set10_thinned_5","_5"
"24705",-10.3924476232887,0.248405320378756,7724.5125,65.5124999999998,0.124202660189378,32.7562499999999,-5774.5125,"Set10_thinned_5","_5"
"24706",-10.4326548475975,0.248688091055356,7737.5,67.5249999999996,0.124344045527678,33.7624999999998,-5787.5,"Set10_thinned_5","_5"
"24707",-10.4728746321788,0.248969709925729,7754,74,0.124484854962864,37,-5804,"Set10_thinned_5","_5"
"24708",-10.5131014988031,0.249252859927469,7773,81,0.124626429963735,40.5,-5823,"Set10_thinned_5","_5"
"24709",-10.5533379781433,0.249536052783737,7790.025,87.0500000000002,0.124768026391869,43.5250000000001,-5840.025,"Set10_thinned_5","_5"
"24710",-10.5935890853143,0.249819632110017,7803.0125,92.0124999999998,0.124909816055009,46.0062499999999,-5853.0125,"Set10_thinned_5","_5"
"24711",-10.6338590035356,0.25010315686642,7809.025,92.0250000000005,0.12505157843321,46.0125000000003,-5859.025,"Set10_thinned_5","_5"
"24712",-10.6741519191659,0.250386900511526,7813.5125,90.5124999999998,0.125193450255763,45.2562499999999,-5863.5125,"Set10_thinned_5","_5"
"24713",-10.7144404560226,0.250671784649936,7818.5,90.5,0.125335892324968,45.25,-5868.5,"Set10_thinned_5","_5"
