"","sampleID","LAT","MLWS","MLWN","MHWN","MHWS","HAT","model","IM","time","scaledto","range","tidalrangechange"
"1","306-20",-0.18397,-0.12681,-0.082372,0.061251,0.09817,0.14222,"Sulzbach et al. (2023)",NA,0,"OSU",0.22498,0
"2","308-20",-0.214045585307275,-0.159049874926504,-0.0144470604603002,0.0107084953042968,0.122736580974883,0.165470256794046,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.281786455901387,0.0568064559013869
"3","309-20",-0.209379552697273,-0.151492138222608,-0.0221189336187439,0.0164000685007111,0.116940053264072,0.161863129774453,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.26843219148668,0.04345219148668
"4","312-20",-0.208924305531546,-0.151074014664704,-0.0220560987905646,0.0163288465088874,0.116838801308001,0.161908654491026,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.267912815972705,0.0433678159727046
"5","318-20",-0.18379,-0.12666,-0.082265,0.061054,0.098192,0.14239,"Sulzbach et al. (2023)",NA,0,"OSU",0.224852,0
"6","325-20",-0.151003787998891,-0.10967582407897,-0.0424813196071636,0.0315357074403445,0.0860971332272911,0.119413275407304,"Sulzbach et al. (2023)",NA,1.5,"OSU",0.195772957306261,-0.0330770426937387
"7","326-20",-0.227690979808403,-0.152510340251526,-0.0758474919003771,0.0559619277238216,0.118993680175197,0.180057242536322,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.271504020426723,0.0426540204267228
"8","331-20",-0.18518,-0.12812,-0.083196,0.061834,0.10057,0.14753,"Sulzbach et al. (2023)",NA,0,"OSU",0.22869,0
"9","336-20",-0.151472906659559,-0.110071073700629,-0.0424638597766123,0.0318144635903176,0.0869028966391246,0.121194625882575,"Sulzbach et al. (2023)",NA,2,"OSU",0.196973970339754,-0.0328560296602465
"10","342-20",-0.181122179199475,-0.126873253318263,-0.0522102771720462,0.0388717146016446,0.0995744507363031,0.144259453106339,"Sulzbach et al. (2023)",NA,3,"OSU",0.226447704054566,-0.00271229594543365
"11","346-20",-0.18217,-0.12291,-0.076559,0.056698,0.09563,0.14434,"Sulzbach et al. (2023)",NA,0,"OSU",0.21854,0
"12","348-20",-0.1905296954646,-0.135342018007752,-0.0203664711779453,0.0150538550692189,0.105099357904671,0.150963694589452,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.240441375912423,0.0219013759124229
"13","354-20",-0.18308,-0.12574,-0.080534,0.059749,0.098031,0.14389,"Sulzbach et al. (2023)",NA,0,"OSU",0.223771,0
"14","355-20",-0.133480506061297,-0.0977947297648395,-0.0362813728932406,0.0270224077157038,0.0765410408314457,0.104907745341709,"Sulzbach et al. (2023)",NA,1.5,"OSU",0.174335770596285,-0.0494352294037148
"15","226-21",-0.0956540076334589,-0.0564235533407977,-0.0360554405350691,0.0263881896108273,0.0433948150908621,0.0751783655144112,"Sulzbach et al. (2023)",NA,8,"OSU",0.0998183684316598,-0.12395263156834
"16","359-20",-0.136936737362492,-0.0978146119135196,-0.0542331632574653,0.0403733885606313,0.077102755233,0.109301130267353,"Sulzbach et al. (2023)",NA,3.5,"OSU",0.17491736714652,-0.0505196328534804
"17","360-20",-0.199267927680762,-0.14378612098624,-0.0210993303609253,0.0156376623123744,0.112838155554075,0.159053079115541,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.256624276540315,0.0311872765403151
"18","362-20",-0.254799777964507,-0.163470440568314,-0.12760300657514,0.0944201634378904,0.128079288866854,0.203377882807799,"Sulzbach et al. (2023)",NA,8.5,"OSU",0.291549729435167,0.0661127294351673
"19","367-20",-0.219951840359743,-0.163482669098574,-0.0144547490192319,0.0107045647329864,0.129731767663744,0.1781010168072,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.293214436762318,0.0639944367623178
"20","368-20",-0.214691257767658,-0.15574921178083,-0.0217449739161384,0.0161044167966929,0.123602739262364,0.173841379301479,"Sulzbach et al. (2023)",NA,7,"OSU",0.279351951043193,0.0501319510431932
"21","375-20",-0.182624326969237,-0.128502917182236,-0.0677571553144423,0.050356225309054,0.0996936357222981,0.142338082513863,"Sulzbach et al. (2023)",NA,1,"OSU",0.228196552904534,0.00588255290453413
"22","378-20",-0.133639509771868,-0.095457958386131,-0.0538927328365088,0.0401386650566256,0.0742166453529161,0.104159133039404,"Sulzbach et al. (2023)",NA,4,"OSU",0.169674603739047,-0.0526393962609529
"23","379-20",-0.201598963811721,-0.134750661972438,-0.067142359554231,0.0498152919146908,0.104364644611822,0.157126985336273,"Sulzbach et al. (2023)",NA,5,"OSU",0.23911530658426,0.01680130658426
"24","380-20",-0.196448040979307,-0.141220671552678,-0.0218759003007151,0.0162183893230951,0.109294049664856,0.153112336842777,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.250514721217534,0.0282007212175337
"25","381-20",-0.18314,-0.1252,-0.079484,0.059061,0.097114,0.14274,"Sulzbach et al. (2023)",NA,0,"OSU",0.222314,0
"26","382-20",-0.182624326969237,-0.128502917182236,-0.0677571553144423,0.050356225309054,0.0996936357222981,0.142338082513863,"Sulzbach et al. (2023)",NA,1,"OSU",0.228196552904534,0.00588255290453413
"27","385-20",-0.136849305149951,-0.0985145327006036,-0.0405860369853641,0.0305194505016183,0.0768087152260784,0.103863415894542,"Sulzbach et al. (2023)",NA,1.5,"OSU",0.175323247926682,-0.046719752073318
"28","386-20",-0.211657325901281,-0.151428830058302,-0.0237079492512232,0.017706066813661,0.117259186406776,0.160639857419248,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.268688016465078,0.0466450164650778
"29","387-20",-0.211657325901281,-0.151428830058302,-0.0237079492512232,0.017706066813661,0.117259186406776,0.160639857419248,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.268688016465078,0.0466450164650778
"30","392-20",-0.185969492829073,-0.133066433853256,-0.0662767685318089,0.0496495673283504,0.102985422015302,0.141812958468769,"Sulzbach et al. (2023)",NA,0.5,"OSU",0.236051855868558,0.0135528558685576
"31","395-20",-0.18279,-0.12409,-0.078396,0.057901,0.096679,0.14407,"Sulzbach et al. (2023)",NA,0,"OSU",0.220769,0
"32","396-20",-0.194461997993639,-0.13921952957362,-0.0204075417730866,0.015039117259674,0.108226864508345,0.153269544564492,"Sulzbach et al. (2023)",NA,7,"OSU",0.247446394081965,0.0266773940819653
"33","BETA-89831",-0.170731224014486,-0.119718201150817,-0.0493612394218477,0.0367499667063776,0.0927946161220704,0.131985620912867,"Sulzbach et al. (2023)",NA,2.5,"OSU",0.212512817272888,-0.0124671827271125
"34","BETA-87920",-0.21529998778097,-0.144346492055272,-0.072452720710727,0.0537653054060329,0.111518113742219,0.166439986205411,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.255864605797491,0.0308846057974909
"35","BETA-87921",-0.214045585307275,-0.159049874926504,-0.0144470604603002,0.0107084953042968,0.122736580974883,0.165470256794046,"Sulzbach et al. (2023)",NA,6,"OSU",0.281786455901387,0.0568064559013869
"36","BETA-89832",-0.140960137457667,-0.102928132404096,-0.0395018688914245,0.0294438901864632,0.0801399852602868,0.109207867525966,"Sulzbach et al. (2023)",NA,2,"OSU",0.183068117664383,-0.0417838823356174
"37","BETA-89833",-0.17056417710291,-0.119576589841199,-0.049297119907715,0.0366317687432235,0.0928154114929035,0.132143387440466,"Sulzbach et al. (2023)",NA,3,"OSU",0.212392001334103,-0.0124599986658971
"38","BETA-96587",-0.222902553457807,-0.14956532714151,-0.0740784480269916,0.0547508922503932,0.117227686876325,0.177404808222298,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.266793014017835,0.0402100140178351
"39","BETA-96645",-0.188474193662267,-0.135335593548257,-0.067055611103829,0.0500206237035539,0.106583313299194,0.151455412602239,"Sulzbach et al. (2023)",NA,1,"OSU",0.241918906847451,0.014957906847451
"40","BETA-98360",-0.14934756541015,-0.107198632226425,-0.0617694783111749,0.0457763772992824,0.0840098012691773,0.118103540289092,"Sulzbach et al. (2023)",NA,4,"OSU",0.191208433495602,-0.0376415665043982
"41","BETA-171884",-0.205300871920488,-0.149096886093911,-0.0215193214793475,0.0158474632630013,0.11618720917151,0.162217046326433,"Sulzbach et al. (2023)",NA,7,"OSU",0.265284095265421,0.0400460952654213
"42","BETA-171885",-0.21924625741711,-0.158885586156588,-0.0213850607865156,0.0158385451659127,0.12428420122507,0.174670052687905,"Sulzbach et al. (2023)",NA,7,"OSU",0.283169787381658,0.0544797873816578
"43","BETA-117889",-0.19594520054848,-0.101415240568511,-0.0419313192174036,0.0306934607812187,0.0782547506099735,0.156065632573935,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.179669991178485,-0.0494900088215154
"44","BETA-117890",-0.194371633111661,-0.100537027837465,-0.0416358534093631,0.030343452909621,0.077528865292557,0.154559566971409,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.178065893130022,-0.0512341068699783
"45","BBR 1-2.8",-0.196763415568136,-0.130031405367213,-0.0628907656343932,0.0465154560996921,0.101040185591434,0.155902900604407,"Sulzbach et al. (2023)",NA,5,"OSU",0.231071590958647,0.0125315909586473
"46","BBR 2-2.0",-0.201519009119384,-0.135533802665505,-0.0666467364904132,0.0493778172675094,0.105521080315235,0.158381965382282,"Sulzbach et al. (2023)",NA,5,"OSU",0.241054882980739,0.0172838829807395
"47","BBR 3-3.5",-0.199267927680762,-0.14378612098624,-0.0210993303609253,0.0156376623123744,0.112838155554075,0.159053079115541,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.256624276540315,0.0311872765403151
"48","BBR 3-8.4",-0.200046721892672,-0.114346728493351,-0.0261808400396562,0.0191363126922039,0.0884981696313154,0.159674702569166,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.202844898124666,-0.022592101875334
"49","BBR 4-1.7",-0.145005856710072,-0.104194557798061,-0.0580288232834316,0.043183297366326,0.0830870268996365,0.117415205441444,"Sulzbach et al. (2023)",NA,3.5,"OSU",0.187281584697697,-0.041938415302303
"50","BBR 4-6.0",-0.214691257767658,-0.15574921178083,-0.0217449739161384,0.0161044167966929,0.123602739262364,0.173841379301479,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.279351951043193,0.0501319510431932
"51","BBR 4-9.3",-0.191145582998026,-0.100578544622981,-0.0375447634583295,0.0274391905150315,0.0787668410998795,0.154775802896097,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.17934538572286,-0.04987461427714
"52","BBR 5-2.8",-0.185749056717887,-0.132551255335098,-0.0671271197412672,0.0500699685049135,0.102340420075654,0.142127712454728,"Sulzbach et al. (2023)",NA,1,"OSU",0.234891675410752,0.0119766754107518
"53","BBR 5-7.3",-0.214399122689048,-0.159204957663826,-0.0142501379764512,0.010592989738859,0.122501133951108,0.164049591413944,"Sulzbach et al. (2023)",NA,6,"OSU",0.281706091614934,0.0587910916149336
"54","BBR 6-3.2",-0.201598963811721,-0.134750661972438,-0.067142359554231,0.0498152919146908,0.104364644611822,0.157126985336273,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.23911530658426,0.01680130658426
"55","BBR 7-3.0",-0.201598963811721,-0.134750661972438,-0.067142359554231,0.0498152919146908,0.104364644611822,0.157126985336273,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.23911530658426,0.01680130658426
"56","BBR 8-2.9",-0.165835417647473,-0.114866933787013,-0.0504129148201215,0.0377883344758208,0.0892732063756247,0.125862772443684,"Sulzbach et al. (2023)",NA,3,"OSU",0.204140140162637,-0.0179028598373627
"57","BBR 8-8.3",-0.209147379348979,-0.155333241847298,-0.0119442635731912,0.00890435984534094,0.1200654108253,0.158734903482148,"Sulzbach et al. (2023)",NA,6,"OSU",0.275398652672599,0.0533556526725986
"58","BBR 9-2.9",-0.185969492829073,-0.133066433853256,-0.0662767685318089,0.0496495673283504,0.102985422015302,0.141812958468769,"Sulzbach et al. (2023)",NA,0.5,"OSU",0.236051855868558,0.0135528558685576
"59","BBR 9-10.7",-0.222090106274827,-0.163702274985858,-0.0151944949013176,0.0113330741009279,0.126144761848022,0.169357105503451,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.28984703683388,0.06734803683388
"60","BBR 10-2.2",-0.202215790296377,-0.148059889682137,-0.0141087637171483,0.010396423212271,0.115089488665147,0.159380868253181,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.263149378347284,0.0423803783472836
"61","BBR 10-4.2",-0.202215790296377,-0.148059889682137,-0.0141087637171483,0.010396423212271,0.115089488665147,0.159380868253181,"Sulzbach et al. (2023)",NA,6,"OSU",0.263149378347284,0.0423803783472836
"62","BBR 10-7.0",-0.188554337004425,-0.105554062420077,-0.0258890644681817,0.0188162757897434,0.0809273823721538,0.148613290290648,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.186481444792231,-0.0342875552077694
"63","BBR 11-2.0",-0.202215790296377,-0.148059889682137,-0.0141087637171483,0.010396423212271,0.115089488665147,0.159380868253181,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.263149378347284,0.0423803783472836
"64","BBR 11-4.4",-0.194461997993639,-0.13921952957362,-0.0204075417730866,0.015039117259674,0.108226864508345,0.153269544564492,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.247446394081965,0.0266773940819653
"65","BBR 11-6.8",-0.194461997993639,-0.13921952957362,-0.0204075417730866,0.015039117259674,0.108226864508345,0.153269544564492,"Sulzbach et al. (2023)",NA,7,"OSU",0.247446394081965,0.0266773940819653
"66","BBR 4-10.8",-0.108143281987533,-0.0640502095862051,-0.0406940899194881,0.0298008500073075,0.050261330406005,0.0875665711700607,"Sulzbach et al. (2023)",NA,8,"OSU",0.11431153999221,-0.11490846000779
"67","BBR 6-12.2",-0.196448040979307,-0.141220671552678,-0.0218759003007151,0.0162183893230951,0.109294049664856,0.153112336842777,"Sulzbach et al. (2023)",NA,7,"OSU",0.250514721217534,0.0282007212175337
"68","BBR 6-8.0",-0.196448040979307,-0.141220671552678,-0.0218759003007151,0.0162183893230951,0.109294049664856,0.153112336842777,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.250514721217534,0.0282007212175337
"69","BBR 7-8.9",-0.196448040979307,-0.141220671552678,-0.0218759003007151,0.0162183893230951,0.109294049664856,0.153112336842777,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.250514721217534,0.0282007212175337
"70","G5-460/465",-0.471299701605689,-0.312367017905664,-0.32442781609961,0.23931495645228,0.240898233369706,0.365966903400923,"Sulzbach et al. (2023)",NA,9,"OSU",0.55326525127537,0.32765325127537
"71","G7-base",-0.470890542884816,-0.31192471092625,-0.324278605141259,0.239002284823266,0.241093902649136,0.366631786322342,"Sulzbach et al. (2023)",NA,9,"OSU",0.553018613575386,0.327506613575386
"72","G9-base",-0.497001100000118,-0.333910602473939,-0.324803312161101,0.24052902534841,0.257389186361811,0.384202494420038,"Sulzbach et al. (2023)",NA,9.5,"OSU",0.59129978883575,0.36671478883575
"73","T4-base",-0.211658463660497,-0.153541813672713,-0.0215353962838675,0.0158121398104612,0.120032748231886,0.168025895419023,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.273574561904599,0.0483395619045989
"74","T6-base",-0.219923215365966,-0.163456653236268,-0.0140443496643157,0.0103782224170625,0.128370657354138,0.175974546646431,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.291827310590405,0.0652073105904054
"75","T7-base",-0.215824102761534,-0.156467053173307,-0.0217294308906002,0.0160500611767004,0.122673847679715,0.172277438659319,"Sulzbach et al. (2023)",NA,7,"OSU",0.279140900853021,0.0529789008530215
"76","T12-base",-0.1774315250687,-0.124484245614192,-0.050833239468147,0.0378172594727846,0.0979553398835579,0.142224243093181,"Sulzbach et al. (2023)",NA,3,"OSU",0.22243958549775,-0.00393541450224966
"77","L5-base",-0.112782298576112,-0.0669704709417709,-0.0427346341910829,0.0313504300181076,0.0518170698993106,0.0899074747793626,"Sulzbach et al. (2023)",NA,8,"OSU",0.118787540841082,-0.110502459158918
"78","L6-base",-0.195645061087152,-0.102070144149226,-0.0401328560056748,0.0291033869701195,0.0783897720079059,0.154161247961601,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.180459916157132,-0.0471920838428678
"79","BETA-96642",-0.205289666764287,-0.149096886093911,-0.0215140674180695,0.0158354093696187,0.116267185790368,0.162273072107439,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.265364071884278,0.0400580718842785
"80","GR 1-2.1",-0.21529998778097,-0.144346492055272,-0.072452720710727,0.0537653054060329,0.111518113742219,0.166439986205411,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.255864605797491,0.0308846057974909
"81","GR 1-6.675",-0.209379552697273,-0.151492138222608,-0.0221189336187439,0.0164000685007111,0.116940053264072,0.161863129774453,"Sulzbach et al. (2023)",NA,7,"OSU",0.26843219148668,0.04345219148668
"82","GR 1-8.275",-0.190851816056259,-0.102912147158392,-0.034426444231903,0.025156102038646,0.0782905961386737,0.147540062398876,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.181202743297066,-0.0437772567029341
"83","GR 2-6.575",-0.190436853146967,-0.102628106061433,-0.0343286465828199,0.0250468544648549,0.0782228086203709,0.147581558689805,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.180850914681804,-0.0436940853181965
"84","GR 2-9.55",-0.190436853146967,-0.102628106061433,-0.0343286465828199,0.0250468544648549,0.0782228086203709,0.147581558689805,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.180850914681804,-0.0436940853181965
"85","GR 2-9.8",-0.190436853146967,-0.102628106061433,-0.0343286465828199,0.0250468544648549,0.0782228086203709,0.147581558689805,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.180850914681804,-0.0436940853181965
"86","GR 3-6.95",-0.209174691472696,-0.151312942412078,-0.0220902014537218,0.0163473213864657,0.116966259652702,0.162056609819888,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.268279202064779,0.0434272020647794
"87","TR 4-0.25",-0.188432929700695,-0.135011738821636,-0.0671956581359593,0.0497878442666242,0.106084909690864,0.149970950254929,"Sulzbach et al. (2023)",NA,0.5,"OSU",0.241096648512501,0.0145136485125005
"88","TR 4-1.35",-0.177200454955471,-0.124148487977234,-0.0507333267695509,0.0376086014471196,0.0975967288803848,0.141031191615441,"Sulzbach et al. (2023)",NA,2.5,"OSU",0.221745216857619,-0.00483778314238095
"89","TR 4-3.125",-0.22077486717663,-0.163927723525318,-0.0140649741022182,0.010385614476631,0.12836471552302,0.17571141453607,"Sulzbach et al. (2023)",NA,6,"OSU",0.292292439048338,0.0657094390483382
"90","TR 5-0.45",-0.188474193662267,-0.135335593548257,-0.067055611103829,0.0500206237035539,0.106583313299194,0.151455412602239,"Sulzbach et al. (2023)",NA,1,"OSU",0.241918906847451,0.014957906847451
"91","TR 5-1.15",-0.188474193662267,-0.135335593548257,-0.067055611103829,0.0500206237035539,0.106583313299194,0.151455412602239,"Sulzbach et al. (2023)",NA,1,"OSU",0.241918906847451,0.014957906847451
"92","LR 7-4.9",-0.194455359854332,-0.100458788905295,-0.041639844337189,0.0302831318534594,0.0772596678436245,0.153774628758864,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.17771845674892,-0.05113154325108
"93","LR 7-6.3",-0.114913163319325,-0.0680452778604773,-0.0434476636576706,0.0316682955091646,0.0524480584432979,0.090872933727171,"Sulzbach et al. (2023)",NA,8,"OSU",0.120493336303775,-0.108356663696225
"94","LR 10-3.775",-0.225971988926412,-0.151700127976067,-0.0752058679552108,0.0557535176171121,0.118777213665034,0.180028337435541,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.270477341641102,0.041787341641102
"95","LR 11-0.6",-0.227421378002386,-0.152534095756238,-0.0757611662976918,0.0562283699384095,0.119337215936778,0.181135649760388,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.271871311693016,0.0427113116930158
"96","LR 11-5.4",-0.224112001602051,-0.166756251721055,-0.0132683562870705,0.00983657210165375,0.130319350292452,0.178499811169303,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.297075602013507,0.0679156020135069
"97","LR 12-2.125",-0.227365291417602,-0.15254719519477,-0.0755261933901022,0.0562588276580316,0.119743869434329,0.181916700746825,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.272291064629098,0.0424610646290982
"98","LR 12-2.375",-0.227365291417602,-0.15254719519477,-0.0755261933901022,0.0562588276580316,0.119743869434329,0.181916700746825,"Sulzbach et al. (2023)",NA,5,"OSU",0.272291064629098,0.0424610646290982
"99","LR 12-5.475",-0.220382480188628,-0.159700248527816,-0.0210922236964833,0.0157007089246994,0.125273268835675,0.176329700317724,"Sulzbach et al. (2023)",NA,7,"OSU",0.284973517363492,0.0551435173634916
"100","LR 13-8.05",-0.541202143878689,-0.364641310184848,-0.356271161453065,0.263776577542695,0.284591309696595,0.431054471854236,"Sulzbach et al. (2023)",NA,9.5,"OSU",0.649232619881443,0.420072619881443
"101","LR 14-0.475",-0.150938770221497,-0.109761241387443,-0.0424772480290106,0.0315985235053674,0.086397123238536,0.120022817070378,"Sulzbach et al. (2023)",NA,2,"OSU",0.196158364625979,-0.0331416353740211
"102","LR 14-2.675",-0.220925166102889,-0.160063111973167,-0.0215521943376639,0.0159171670335117,0.125085040567967,0.175674286722349,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.285148152541134,0.0558481525411337
"103","BBR 1-2.1",-0.196763415568136,-0.130031405367213,-0.0628907656343932,0.0465154560996921,0.101040185591434,0.155902900604407,"Sulzbach et al. (2023)",NA,4.5,"OSU",0.231071590958647,0.0125315909586473
"104","BBR 1-6.425",-0.1905296954646,-0.135342018007752,-0.0203664711779453,0.0150538550692189,0.105099357904671,0.150963694589452,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.240441375912423,0.0219013759124229
"105","BBR 1-10.075",-0.1905296954646,-0.135342018007752,-0.0203664711779453,0.0150538550692189,0.105099357904671,0.150963694589452,"Sulzbach et al. (2023)",NA,7,"OSU",0.240441375912423,0.0219013759124229
"106","BBR 1-13.5",-0.1905296954646,-0.135342018007752,-0.0203664711779453,0.0150538550692189,0.105099357904671,0.150963694589452,"Sulzbach et al. (2023)",NA,7,"OSU",0.240441375912423,0.0219013759124229
"107","BBR 2-3.275",-0.194770515852483,-0.141070703913184,-0.0209640921622756,0.0155191139556875,0.109740354726648,0.153078050721072,"Sulzbach et al. (2023)",NA,7,"OSU",0.250811058639832,0.0270400586398318
"108","BBR 2-4.225",-0.0956540076334589,-0.0564235533407977,-0.0360554405350691,0.0263881896108273,0.0433948150908621,0.0751783655144112,"Sulzbach et al. (2023)",NA,8,"OSU",0.0998183684316598,-0.12395263156834
"109","BBR 3-0.425",-0.18423,-0.12618,-0.079944,0.059391,0.099257,0.14705,"Sulzbach et al. (2023)",NA,0,"OSU",0.225437,0
"110","BBR 4-0.75",-0.145523627278046,-0.106017255290266,-0.0397956869858656,0.0296631090317522,0.0846785442879641,0.117834458421907,"Sulzbach et al. (2023)",NA,2,"OSU",0.19069579957823,-0.0385242004217698
"111","BBR 4-2.575",-0.221375056389363,-0.148767057002437,-0.0725707356279232,0.0537915834753196,0.11816144012464,0.179253433725362,"Sulzbach et al. (2023)",NA,5,"OSU",0.266928497127077,0.0377084971270767
"112","BBR 4-11.6",-0.456774699319751,-0.304743536131999,-0.300104275674564,0.22199745634407,0.241560779883165,0.369862958489435,"Sulzbach et al. (2023)",NA,9,"OSU",0.546304316015164,0.317084316015164
"113","BBR 5-2",-0.185749056717887,-0.132551255335098,-0.0671271197412672,0.0500699685049135,0.102340420075654,0.142127712454728,"Sulzbach et al. (2023)",NA,0.5,"OSU",0.234891675410752,0.0119766754107518
"114","BBR 5-3.875",-0.215290533032915,-0.144322583396778,-0.0718856896045795,0.0534925274198293,0.111165225431073,0.164731662780932,"Sulzbach et al. (2023)",NA,5,"OSU",0.255487808827851,0.0325728088278508
"115","BBR 5-8.25",-0.210728797388202,-0.152242472778016,-0.022654419208452,0.01684809385383,0.117197333580357,0.161241206013816,"Sulzbach et al. (2023)",NA,7,"OSU",0.269439806358373,0.0465248063583732
"116","BBR 5-13.925",-0.262792156891809,-0.168199529009639,-0.133567756139454,0.0990674776922398,0.12913329779137,0.201077996141877,"Sulzbach et al. (2023)",NA,8.5,"OSU",0.297332826801009,0.0744178268010088
"117","BBR 6-0.625",-0.18314,-0.1252,-0.079484,0.059061,0.097114,0.14274,"Sulzbach et al. (2023)",NA,0,"OSU",0.222314,0
"118","BBR 7-4.95",-0.201598963811721,-0.134750661972438,-0.067142359554231,0.0498152919146908,0.104364644611822,0.157126985336273,"Sulzbach et al. (2023)",NA,5,"OSU",0.23911530658426,0.01680130658426
"119","BBR 7-8",-0.196448040979307,-0.141220671552678,-0.0218759003007151,0.0162183893230951,0.109294049664856,0.153112336842777,"Sulzbach et al. (2023)",NA,6.5,"OSU",0.250514721217534,0.0282007212175337
"120","BBR 8-15.9",-0.1861306195194,-0.102297869073088,-0.0338302594713749,0.0249003516446306,0.078068698833268,0.141266058491632,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.180366567906356,-0.0416764320936437
"121","BBR 8-18.5",-0.1861306195194,-0.102297869073088,-0.0338302594713749,0.0249003516446306,0.078068698833268,0.141266058491632,"Sulzbach et al. (2023)",NA,7.5,"OSU",0.180366567906356,-0.0416764320936437
"122","BBR 9-11.45",-0.219372708905619,-0.157077113414915,-0.0235779667146336,0.0176032066523894,0.121157819372045,0.167284926059391,"Sulzbach et al. (2023)",NA,7,"OSU",0.27823493278696,0.0557359327869601
"123","BBR 9-13",-0.219372708905619,-0.157077113414915,-0.0235779667146336,0.0176032066523894,0.121157819372045,0.167284926059391,"Sulzbach et al. (2023)",NA,7,"OSU",0.27823493278696,0.0557359327869601
"124","OS-37476",-0.255163728563328,-0.121995133014381,-0.0740274242239946,0.0547624891864995,0.106278677725375,0.236863623140543,"Sulzbach et al. (2023)",NA,1,"UTide",0.228273810739756,0.00515447707291911
"125","OS-40695",-0.185466575180259,-0.090268266141824,-0.0573434571051934,0.0425080939324963,0.0788017750843001,0.172165084810482,"Sulzbach et al. (2023)",NA,4,"UTide",0.169070041226124,-0.054049292440713
"126","OS-40696",-0.276603116318854,-0.126157949866864,-0.0709704309030819,0.0524254957732631,0.109747045825076,0.256765397935422,"Sulzbach et al. (2023)",NA,4.5,"UTide",0.23590499569194,0.0127856620251027
"127","OS-37475",-0.267839970985567,-0.131310366710898,-0.0229829804247688,0.0169665285794731,0.114156006153732,0.248630737239576,"Sulzbach et al. (2023)",NA,6.5,"UTide",0.24546637286463,0.0223470391977927
"128","OS-37477",-0.131506824537852,-0.0523357615924821,-0.0385649409689198,0.0281180622508931,0.0449370281010373,0.122075277325369,"Sulzbach et al. (2023)",NA,8,"UTide",0.0972727896935194,-0.125846543973318
"129","491",-0.177999422191714,-0.125031649296759,-0.0505016610333981,0.0383572228281047,0.0999894960331533,0.146507806228469,"Sulzbach et al. (2023)",NA,2.5,"OSU",0.225021145329912,-0.00354665467008813
"130","663",-0.147650276057959,-0.106343413284,-0.0591414492208582,0.0451097143972897,0.0851693014752764,0.121716919464268,"Sulzbach et al. (2023)",NA,3.5,"OSU",0.191512714759276,-0.0365933852407235
"131","465",-0.219706113855756,-0.163948517119592,-0.0136555562085971,0.0102961794368025,0.130541494468951,0.180716238716933,"Sulzbach et al. (2023)",NA,5.5,"OSU",0.294490011588543,0.0663380115885435
"132","TR 4-1.1",-0.188422673172843,-0.135001098760259,-0.0671915700130804,0.049790297393446,0.106099807313924,0.149991463310634,"Sulzbach et al. (2023)",NA,1,"OSU",0.241100906074182,0.0145139060741823
"133","TR 5-2.7",-0.148269402762742,-0.108002853687738,-0.0413547611745657,0.0309754367551369,0.085332698316306,0.119199819225218,"Sulzbach et al. (2023)",NA,2,"OSU",0.193335552004044,-0.0341044479959556
