"","depth","age_lwr_2sd","age_upr_2sd","mid_age","sample_elev","RWL","IR","IR_uncertainty_2sd","levelling_uncertainty_dumpy","levelling_uncertainty_GPS","core_uncertainty_russian","nonvertical_uncertainty","PDL","PDL sd","RSL","RSL_uncertainty_up","RSL_uncertainty_down","RSL_lwr_2sd","RSL_upr_2sd","paleotide_corr_RWL","paleotide_corr_IR","correctedRSL","corrRSL_uncertainty_up","corrRSL_uncertainty_down","corrRSL_lwr_2sd","corrRSL_upr_2sd"
"153",6.08,6381.975,6602.025,6492,-6.12031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1216,0.0535709221420668,0.00576703602204869,-6.09371515382408,0.305465469629343,0.280218830801706,-6.37393398462578,-5.78824968419473,-0.00960461687299551,0.516470708225143,-6.05714266495473,0.35114824922184,0.329421512551266,-6.38656417750599,-5.70599441573289
"154",6.12,6390,6606,6498,-6.16031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1224,0.053579748942769,0.005767553288329,-6.13370632702337,0.305784854107739,0.280218873385951,-6.41392520040932,-5.82792147291563,-0.00960461687299551,0.516470708225143,-6.09713383815403,0.351426118547526,0.329421548775092,-6.42655538692912,-5.7457077196065
"155",6.16,6402.95,6612,6507.475,-6.20031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1232,0.0535773069632174,0.00577455444861947,-6.17370876900293,0.306106485122869,0.280219450135562,-6.45392821913849,-5.86760228388006,-0.00960461687299551,0.516470708225143,-6.13713628013358,0.351706013639183,0.329422039381043,-6.46655831951462,-5.7854302664944
"156",6.2,6408.9,6617,6512.95,-6.24031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.124,0.0535754792027901,0.00577935136020326,-6.21371059676335,0.306429701443146,0.280219845704289,-6.49393044246764,-5.90728089532021,-0.00960461687299551,0.516470708225143,-6.17713810789401,0.351987360173947,0.329422375867554,-6.50656048376156,-5.82515074772006
"157",6.24,6421,6621.025,6521.0125,-6.28031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1248,0.0535737022263052,0.00577923386304195,-6.25371237373984,0.306754293358922,0.280219836011178,-6.53393220975102,-5.94695808038092,-0.00960461687299551,0.516470708225143,-6.21713988487049,0.352269976424077,0.329422367622206,-6.5465622524927,-5.86486990844641
"158",6.28,6428.975,6625,6526.9875,-6.32031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1256,0.0535575273866351,0.00578077354679785,-6.29372854857951,0.307080751088625,0.28021996304538,-6.57394851162489,-5.98664779749088,-0.00960461687299551,0.516470708225143,-6.25715605971016,0.352554290124007,0.329422475682584,-6.58657853539274,-5.90460176958615
"159",6.32,6438,6630,6534,-6.36031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1264,0.0535530472741324,0.00577234272878397,-6.33373302869201,0.307408194556148,0.280219267860493,-6.6139522965525,-6.02632483413586,-0.00960461687299551,0.516470708225143,-6.29716053982266,0.35283953559084,0.329421884330655,-6.62658242415332,-5.94432100423182
"160",6.36,6448.925,6634,6541.4625,-6.40031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1272,0.0535422800845754,0.00577581430972423,-6.37374379588157,0.307738262882142,0.280219553996002,-6.65396334987757,-6.06600553299942,-0.00960461687299551,0.516470708225143,-6.33717130701222,0.353127141745586,0.329422127728856,-6.66659343474108,-5.98404416526663
"161",6.4,6460.975,6637,6548.9875,-6.44031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.128,0.0535307857157428,0.00578012366103907,-6.4137552902504,0.308070118051239,0.28021990942134,-6.69397519967174,-6.10568517219916,-0.00960461687299551,0.516470708225143,-6.37718280138105,0.353416379688029,0.329422430067828,-6.70660523144888,-6.02376642169302
"162",6.44,6525.925,6688.025,6606.975,-6.48031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1288,0.0535093388272301,0.00577768042707287,-6.45377673713891,0.308403185266343,0.280219707876563,-6.73399644501547,-6.14537355187257,-0.00960461687299551,0.516470708225143,-6.41720424826956,0.353706749268536,0.329422258625787,-6.74662650689535,-6.06349749900103
"163",6.48,6593.975,6735,6664.4875,-6.52031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1296,0.0534900275978949,0.00578566690481738,-6.49379604836825,0.308738747299542,0.280220367004418,-6.77401641537267,-6.18505730106871,-0.00960461687299551,0.516470708225143,-6.4572235594989,0.353999369886133,0.329422819306403,-6.7866463788053,-6.10322418961277
"164",6.52,6674.975,6774.025,6724.5,-6.56031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1304,0.0534650578546967,0.00578485261869794,-6.53382101811145,0.309075357149736,0.28022029975938,-6.81404131787083,-6.22474566096171,-0.00960461687299551,0.516470708225143,-6.4972485292421,0.35429298072771,0.329422762105058,-6.82667129134716,-6.14295554851439
"165",6.56,6716.975,6790,6753.4875,-6.60031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1312,0.0534388001458385,0.00578619626044088,-6.5738472758203,0.309413830632398,0.280220410724512,-6.85406768654481,-6.26443344518791,-0.00960461687299551,0.516470708225143,-6.53727478695096,0.354588294198078,0.329422856496483,-6.86669764344744,-6.18268649275288
"166",6.6,6722.975,6793,6757.9875,-6.64031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.132,0.0534076855121672,0.00578506028236625,-6.61387839045398,0.309753815162685,0.280220316907677,-6.89409870736165,-6.30412457529129,-0.00960461687299551,0.516470708225143,-6.57730590158463,0.354885003632906,0.329422776692092,-6.90672867827672,-6.22242089795172
"167",6.64,6728.975,6805,6766.9875,-6.68031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1328,0.0533652529505101,0.0057856912573903,-6.65392082301563,0.310095622689615,0.280220369015637,-6.93414119203127,-6.34382520032602,-0.00960461687299551,0.516470708225143,-6.61734833414628,0.355183382222407,0.329422821017228,-6.94677115516351,-6.26216495192388
"168",6.68,6749,6851.025,6800.0125,-6.72031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1336,0.0533248385169182,0.00578250612894762,-6.69396123744922,0.310438831054496,0.280220106035384,-6.97418134348461,-6.38352240639473,-0.00960461687299551,0.516470708225143,-6.65738874857988,0.35548306235624,0.329422597315622,-6.9868113458955,-6.30190568622364
"169",6.72,6795.975,6902,6848.9875,-6.76031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1344,0.0532801310930888,0.00578627742746063,-6.73400594487305,0.31078423760517,0.280220417428543,-7.0142263623016,-6.42322170726788,-0.00960461687299551,0.516470708225143,-6.69743345600371,0.355784741296638,0.329422862199203,-7.02685631820291,-6.34164871470707
"170",6.76,6839,6921,6880,-6.80031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1352,0.0532267650530494,0.00579195825789923,-6.77405931091309,0.31113146006118,0.280220886872841,-7.05428019778593,-6.46292785085191,-0.00960461687299551,0.516470708225143,-6.73748682204375,0.356088086343099,0.329423261527613,-7.06691008357136,-6.38139873570065
"171",6.8,6846,6924,6885,-6.84031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.136,0.0531705915169491,0.00579755855904557,-6.81411548444919,0.311480344578818,0.280221350112619,-7.09433683456181,-6.50263513987038,-0.00960461687299551,0.516470708225143,-6.77754299557985,0.356392964092485,0.329423655578387,-7.10696665115823,-6.42115003148736
"172",6.84,6849.95,6925,6887.475,-6.88031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1368,0.0531176144025931,0.00579195155490062,-6.85416846156355,0.311830058091285,0.280220886318657,-7.13438934788221,-6.54233840347227,-0.00960461687299551,0.516470708225143,-6.8175959726942,0.356698647214848,0.329423261056202,-7.1470192337504,-6.46089732547935
"173",6.88,6851,6926,6888.5,-6.92031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1376,0.0530600231914339,0.00578796007837527,-6.89422605277471,0.312181550136186,0.280220556429096,-7.1744466092038,-6.58204450263852,-0.00960461687299551,0.516470708225143,-6.85765356390536,0.35700596639429,0.329422980438707,-7.18707654434407,-6.50064759751107
"174",6.92,6853,6928,6890.5,-6.96031820396979,0.0269678719963519,0.383090372199337,0.191545186099668,0.2,0.04,0.01,0.1384,0.052995341582095,0.005793617616269,-6.93429073438405,0.312535409735106,0.280221024083295,-7.21451175846734,-6.62175532464894,-0.00960461687299551,0.516470708225143,-6.8977182455147,0.357315437861254,0.32942337824444,-7.22714162375914,-6.54040280765345
