RSL,RSLer_up_2sd,Age,Age_up_er_2sd,RSLError,AgeError,AgeCE
-5.807199824090999,0.33946794525344126,6401.5125,126.51249999999982,0.16973397262672063,63.25624999999991,-4451.5125
-5.847043876696204,0.3396022104896721,6417.9875,123.01249999999982,0.16980110524483605,61.50624999999991,-4467.9875
-5.8868922883166395,0.33973727982623547,6439.475,120.54999999999927,0.16986863991311774,60.274999999999636,-4489.475
-5.926729401288469,0.33987254935391276,6463.5,120.52499999999964,0.16993627467695638,60.26249999999982,-4513.5
-5.966574007331312,0.3400092259458334,6473.4875,117.51249999999982,0.1700046129729167,58.75624999999991,-4523.4875
-6.00643084710344,0.34014651307273924,6483.5,115.52499999999964,0.17007325653636962,57.76249999999982,-4533.5
-6.046279296619442,0.3402848808865526,6492,110.02499999999964,0.1701424404432763,55.01249999999982,-4542
-6.086131553267808,0.34042383366130924,6498,108,0.17021191683065462,54,-4548
-6.125994293004508,0.3405640265101133,6507.475,104.52499999999964,0.17028201325505665,52.26249999999982,-4557.475
-6.165855615740808,0.3407048680207505,6512.95,104.05000000000018,0.17035243401037525,52.02500000000009,-4562.95
-6.205716080469555,0.34084617202314194,6521.0125,100.01249999999982,0.17042308601157097,50.00624999999991,-4571.0125
-6.245590152489449,0.3409883829032956,6526.9875,98.01249999999982,0.1704941914516478,49.00624999999991,-4576.9875
-6.285451714192572,0.34113070996074724,6534,96,0.17056535498037362,48,-4584
-6.3253188000038545,0.34127463473722086,6541.4625,92.53750000000036,0.17063731736861043,46.26875000000018,-4591.4625
-6.3651858265709524,0.3414194048779282,6548.9875,88.01249999999982,0.1707097024389641,44.00624999999991,-4598.9875
-6.40506200294819,0.3415645039471613,6606.975,81.04999999999927,0.17078225197358066,40.524999999999636,-4656.975
-6.444935284209036,0.34171109459626825,6664.4875,70.51249999999982,0.17085554729813413,35.25624999999991,-4714.4875
-6.484813419930772,0.3418578714163836,6724.5,49.524999999999636,0.1709289357081918,24.762499999999818,-4774.5
-6.524692068100158,0.3420055753472808,6753.4875,36.51249999999982,0.1710027876736404,18.25624999999991,-4803.4875
-6.564574788114221,0.34215389016249853,6757.9875,35.01249999999982,0.17107694508124927,17.50624999999991,-4807.9875
-6.604468053543695,0.34230310161981725,6766.9875,38.01249999999982,0.17115155080990863,19.00624999999991,-4816.9875
-6.644358516059569,0.34245282983593084,6800.0125,51.01249999999982,0.17122641491796542,25.50624999999991,-4850.0125
-6.68425251645499,0.3426038017479205,6848.9875,53.01249999999982,0.17130190087396024,26.50624999999991,-4898.9875
-6.724154409636003,0.3427556739353559,6880,41,0.17137783696767794,20.5,-4930
-6.764058341322796,0.34290830983543596,6885,39,0.17145415491771798,19.5,-4935
-6.803958279614879,0.34306095413552473,6887.475,37.524999999999636,0.17153047706776237,18.762499999999818,-4937.475
-6.843862070927569,0.3432144734164986,6888.5,37.5,0.1716072367082493,18.75,-4938.5
-6.883772215706293,0.34336940805284666,6890.5,37.5,0.17168470402642333,18.75,-4940.5
-6.923682425779287,0.3435245791931205,6891.5,37.5,0.17176228959656026,18.75,-4941.5
-6.963594690108212,0.3436805533118248,6892,38,0.1718402766559124,19,-4942
-7.003509672057156,0.34383708244466904,6894,37,0.17191854122233452,18.5,-4944
-7.043428922448216,0.34399453399154556,6895.5,37.5,0.17199726699577278,18.75,-4945.5
-7.083353459530523,0.34415316724999423,6897.4875,37.51249999999982,0.17207658362499711,18.75624999999991,-4947.4875
-7.1232842121224245,0.34431205032325396,6898.4875,37.51249999999982,0.17215602516162698,18.75624999999991,-4948.4875
-7.163221242949987,0.34447140529657716,6899.0125,37.01249999999982,0.17223570264828858,18.50624999999991,-4949.0125
-7.20315178813418,0.34463207602281276,6901,37,0.17231603801140638,18.5,-4951
-7.243088213902324,0.3447935753641467,6902.5,36.5,0.17239678768207334,18.25,-4952.5
-7.283028277368473,0.3449551163994511,6903,36,0.17247755819972554,18,-4953
-7.322975101139773,0.34511706189669145,6904.9875,36.01249999999982,0.17255853094834572,18.00624999999991,-4954.9875
-7.362912932971966,0.3452807208018971,6906.0125,36.01249999999982,0.17264036040094854,18.00624999999991,-4956.0125
-7.402860803141639,0.34544441383033764,6920.0125,42.01249999999982,0.17272220691516882,21.00624999999991,-4970.0125
-7.442811918634408,0.3456093260549027,6955.4875,54.51249999999982,0.17280466302745134,27.25624999999991,-5005.4875
-7.482762398753603,0.34577545544023014,7009,63.024999999999636,0.17288772772011507,31.512499999999818,-5059
-7.522722574176987,0.34594179360571475,7044,51,0.17297089680285738,25.5,-5094
