"","SiteName","data_type_id","Age","Age_BP","Age_type","pred","lwr","upr","rate_pred","rate_lwr","rate_upr","CI","model","removalID","removalIDlabel"
"13801",",
 ","ProxyRecord",-3246.0875,5196.0875,"BP",-3.5411286269255,-3.61912712394808,-3.46849703951796,1.28429829828083,1.11247660379059,1.4559919162562,"95%","Set10_thinned_4","_4","n=4"
"13802",",
 ","ProxyRecord",-3196.0875,5146.0875,"BP",-3.48386984043346,-3.55908493633624,-3.41005562393693,1.01400083798997,0.811362246583525,1.21942719297834,"95%","Set10_thinned_4","_4","n=4"
"13803",",
 ","ProxyRecord",-3146.0875,5096.0875,"BP",-3.43893472842629,-3.51240959693969,-3.36825120668887,0.791351318886641,0.560868814987133,1.01689649231698,"95%","Set10_thinned_4","_4","n=4"
"13804",",
 ","ProxyRecord",-3096.0875,5046.0875,"BP",-3.40394089384462,-3.4756863317007,-3.33416165599281,0.616349740970162,0.369964344299711,0.856396288033997,"95%","Set10_thinned_4","_4","n=4"
"13805",",
 ","ProxyRecord",-3046.0875,4996.0875,"BP",-3.37650593962912,-3.44809948110724,-3.3053692652636,0.488996104240353,0.231162780973103,0.745305641467697,"95%","Set10_thinned_4","_4","n=4"
"13806",",
 ","ProxyRecord",-2996.0875,4946.0875,"BP",-3.35424746872041,-3.4274185333966,-3.28166724116351,0.409290408697936,0.149092901184353,0.663897676195162,"95%","Set10_thinned_4","_4","n=4"
"13807",",
 ","ProxyRecord",-2946.0875,4896.0875,"BP",-3.33478308405915,-3.40841069644526,-3.26044074353164,0.37723265434269,0.130299674380714,0.627179570147976,"95%","Set10_thinned_4","_4","n=4"
"13808",",
 ","ProxyRecord",-2896.0875,4846.0875,"BP",-3.31573038858599,-3.39140708607337,-3.239217381616,0.392822841174057,0.163685690673976,0.625629817380166,"95%","Set10_thinned_4","_4","n=4"
"13809",",
 ","ProxyRecord",-2846.0875,4796.0875,"BP",-3.29470698524156,-3.37478083337178,-3.21383410096024,0.456060969193115,0.25595503757494,0.657217205704917,"95%","Set10_thinned_4","_4","n=4"
"13810",",
 ","ProxyRecord",-2796.0875,4746.0875,"BP",-3.26933047696651,-3.35276474158009,-3.18695905406395,0.566947038398551,0.397035505586786,0.733983918725185,"95%","Set10_thinned_4","_4","n=4"
"13811",",
 ","ProxyRecord",-2746.0875,4696.0875,"BP",-3.2372184667015,-3.31980757448901,-3.15053843032517,0.725481048791919,0.580043271763247,0.876760252425676,"95%","Set10_thinned_4","_4","n=4"
"13812",",
 ","ProxyRecord",-2696.0875,4646.0875,"BP",-3.19599123086513,-3.279308521682,-3.11178332804279,0.930685851814532,0.778536530886547,1.08713544662732,"95%","Set10_thinned_4","_4","n=4"
"13813",",
 ","ProxyRecord",-2646.0875,4596.0875,"BP",-3.14419990470593,-3.22255661194006,-3.06296663237777,1.13699465554381,0.948358567929162,1.32014495818858,"95%","Set10_thinned_4","_4","n=4"
"13814",",
 ","ProxyRecord",-2596.0875,4546.0875,"BP",-3.08268854288803,-3.15727647688577,-3.0063184866067,1.31948727816271,1.09784095006184,1.539222283566,"95%","Set10_thinned_4","_4","n=4"
"13815",",
 ","ProxyRecord",-2546.0875,4496.0875,"BP",-3.01264795446694,-3.08239715175864,-2.94212516073665,1.4781637196712,1.22913863858888,1.7308970117991,"95%","Set10_thinned_4","_4","n=4"
"13816",",
 ","ProxyRecord",-2496.0875,4446.0875,"BP",-2.93526894849819,-3.00021112402126,-2.87208371689148,1.61302398006914,1.34959734615267,1.88492077377016,"95%","Set10_thinned_4","_4","n=4"
"13817",",
 ","ProxyRecord",-2446.0875,4396.0875,"BP",-2.8517423340373,-2.91466328444556,-2.79251510739936,1.72406805935653,1.45712245904631,2.00506221682096,"95%","Set10_thinned_4","_4","n=4"
"13818",",
 ","ProxyRecord",-2396.0875,4346.0875,"BP",-2.76325892013979,-2.82375679658997,-2.70495617008804,1.81129595753394,1.54535249347409,2.08639545778812,"95%","Set10_thinned_4","_4","n=4"
"13819",",
 ","ProxyRecord",-2346.0875,4296.0875,"BP",-2.67100951586119,-2.73058420028134,-2.6090872769756,1.8747076746003,1.62373714447174,2.13620610790211,"95%","Set10_thinned_4","_4","n=4"
"13820",",
 ","ProxyRecord",-2296.0875,4246.0875,"BP",-2.57618493025702,-2.63860785740267,-2.51359003950964,1.91430321055654,1.68273916299491,2.15252841203438,"95%","Set10_thinned_4","_4","n=4"
"13821",",
 ","ProxyRecord",-2246.0875,4196.0875,"BP",-2.4799759723828,-2.54599403827648,-2.41510795998587,1.9300825654025,1.73001906246614,2.13934197682541,"95%","Set10_thinned_4","_4","n=4"
"13822",",
 ","ProxyRecord",-2196.0875,4146.0875,"BP",-2.38357345129405,-2.45226539349851,-2.31776871155503,1.92204573913787,1.74497518776124,2.10079903775955,"95%","Set10_thinned_4","_4","n=4"
"13823",",
 ","ProxyRecord",-2146.0875,4096.0875,"BP",-2.2881681760463,-2.35755911484513,-2.22022436991784,1.89019273176277,1.71733679618943,2.06175590216041,"95%","Set10_thinned_4","_4","n=4"
"13824",",
 ","ProxyRecord",-2096.0875,4046.0875,"BP",-2.19494540454178,-2.26470891674257,-2.12598963580369,1.83545194851991,1.62005840508907,2.03992347902261,"95%","Set10_thinned_4","_4","n=4"
"13825",",
 ","ProxyRecord",-2046.0875,3996.0875,"BP",-2.10481169768964,-2.17139761630431,-2.03530106122299,1.76832274980704,1.49736124302999,2.01902694730848,"95%","Set10_thinned_4","_4","n=4"
"13826",",
 ","ProxyRecord",-1996.0875,3946.0875,"BP",-2.01827029845866,-2.0834140061683,-1.95149431115124,1.69175964367404,1.37161009586006,1.98455753336639,"95%","Set10_thinned_4","_4","n=4"
"13827",",
 ","ProxyRecord",-1946.0875,3896.0875,"BP",-1.93579290221986,-2.00159469325394,-1.8683539677736,1.60576263012008,1.25403220379524,1.93752489009256,"95%","Set10_thinned_4","_4","n=4"
"13828",",
 ","ProxyRecord",-1896.0875,3846.0875,"BP",-1.85785120434429,-1.92562849433719,-1.78996959733082,1.51033170914483,1.13508393552563,1.86887111982643,"95%","Set10_thinned_4","_4","n=4"
"13829",",
 ","ProxyRecord",-1846.0875,3796.0875,"BP",-1.784916900203,-1.85952558510848,-1.70938533481269,1.40546688074875,1.01301748209064,1.77669207714537,"95%","Set10_thinned_4","_4","n=4"
"13830",",
 ","ProxyRecord",-1796.0875,3746.0875,"BP",-1.71746168516703,-1.80445819853686,-1.62997594854735,1.29116814493197,0.906757698740981,1.66373451423495,"95%","Set10_thinned_4","_4","n=4"
"13831",",
 ","ProxyRecord",-1746.0875,3696.0875,"BP",-1.65595725460741,-1.75595898066336,-1.55831562444943,1.16743550169418,0.80117411462385,1.52351896010265,"95%","Set10_thinned_4","_4","n=4"
"13832",",
 ","ProxyRecord",-1696.0875,3646.0875,"BP",-1.60087530389521,-1.71501632016856,-1.49132213393524,1.03426895103595,0.692317984578734,1.36321458094947,"95%","Set10_thinned_4","_4","n=4"
"13833",",
 ","ProxyRecord",-1646.0875,3596.0875,"BP",-1.55268752840144,-1.67788144001287,-1.43323175278343,0.89166849295663,0.580983101605281,1.1907101770535,"95%","Set10_thinned_4","_4","n=4"
"13834",",
 ","ProxyRecord",-1596.0875,3546.0875,"BP",-1.51186562349717,-1.64518525871167,-1.38166494022113,0.73963412745632,0.473357821745195,1.00452022939027,"95%","Set10_thinned_4","_4","n=4"
"13835",",
 ","ProxyRecord",-1546.0875,3496.0875,"BP",-1.47888128455343,-1.61930715891705,-1.33966772577264,0.578165854535464,0.326526416843782,0.836888454712227,"95%","Set10_thinned_4","_4","n=4"
"13836",",
 ","ProxyRecord",-1496.0875,3446.0875,"BP",-1.45415705189408,-1.59480744091367,-1.31199790059297,0.41259652000654,0.131216852043937,0.692586715091098,"95%","Set10_thinned_4","_4","n=4"
"13837",",
 ","ProxyRecord",-1446.0875,3396.0875,"BP",-1.43722447453323,-1.5788887390074,-1.29046279180016,0.268941940649398,-0.0601957496743566,0.597828459490736,"95%","Set10_thinned_4","_4","n=4"
"13838",",
 ","ProxyRecord",-1396.0875,3346.0875,"BP",-1.42683982904467,-1.5661185198911,-1.27879924540578,0.150679245114749,-0.217731756303614,0.517441802292795,"95%","Set10_thinned_4","_4","n=4"
"13839",",
 ","ProxyRecord",-1346.0875,3296.0875,"BP",-1.42173352123726,-1.56175142625524,-1.27535017326719,0.0578084334030149,-0.347331769126388,0.454766693868104,"95%","Set10_thinned_4","_4","n=4"
"13840",",
 ","ProxyRecord",-1296.0875,3246.0875,"BP",-1.42063595691987,-1.56172988389466,-1.2772389922478,-0.00967049448591742,-0.4336045159514,0.413820390391503,"95%","Set10_thinned_4","_4","n=4"
"13841",",
 ","ProxyRecord",-1246.0875,3196.0875,"BP",-1.42227754190137,-1.5639608467453,-1.27920896156651,-0.0517575385521848,-0.481366676654729,0.377029073404758,"95%","Set10_thinned_4","_4","n=4"
"13842",",
 ","ProxyRecord",-1196.0875,3146.0875,"BP",-1.42538868199061,-1.57368133694576,-1.27701280498388,-0.0684526987956674,-0.486086597494266,0.355136275127136,"95%","Set10_thinned_4","_4","n=4"
"13843",",
 ","ProxyRecord",-1146.0875,3096.0875,"BP",-1.42869978299646,-1.57974618617982,-1.27947884895706,-0.0597559752168553,-0.444399810896567,0.333245302699518,"95%","Set10_thinned_4","_4","n=4"
"13844",",
 ","ProxyRecord",-1096.0875,3046.0875,"BP",-1.43094125072779,-1.58422057272049,-1.274022081161,-0.025667367814749,-0.373826432379068,0.330031757389601,"95%","Set10_thinned_4","_4","n=4"
"13845",",
 ","ProxyRecord",-1046.0875,2996.0875,"BP",-1.43084349099346,-1.58714589608567,-1.27166709076924,0.0338131234098477,-0.270221681075436,0.345687138346011,"95%","Set10_thinned_4","_4","n=4"
"13846",",
 ","ProxyRecord",-996.087499999999,2946.0875,"BP",-1.42713690960232,-1.5850320406072,-1.26930469131369,0.118685498457168,-0.164110343125685,0.40589178794273,"95%","Set10_thinned_4","_4","n=4"
"13847",",
 ","ProxyRecord",-946.087499999998,2896.0875,"BP",-1.41855191236325,-1.57485895235133,-1.26466958381936,0.228949757327305,-0.0786221591450109,0.541064541835721,"95%","Set10_thinned_4","_4","n=4"
"13848",",
 ","ProxyRecord",-896.087499999998,2846.0875,"BP",-1.40398324820112,-1.55736855227105,-1.25371847183963,0.351410385391348,-0.0436490773207287,0.724360820806879,"95%","Set10_thinned_4","_4","n=4"
"13849",",
 ","ProxyRecord",-846.087499999998,2796.0875,"BP",-1.38376831108333,-1.52502280077647,-1.24695722843754,0.453544962198363,-0.0193651779145731,0.909944174365455,"95%","Set10_thinned_4","_4","n=4"
"13850",",
 ","ProxyRecord",-796.087499999999,2746.0875,"BP",-1.35899252898633,-1.48610240872705,-1.23291703925117,0.533844184560095,-0.000176314914835206,1.04455995123196,"95%","Set10_thinned_4","_4","n=4"
"13851",",
 ","ProxyRecord",-746.087499999999,2696.0875,"BP",-1.33074766963237,-1.44419045307022,-1.21661507430761,0.592308052476936,0.012362650715669,1.15151133159262,"95%","Set10_thinned_4","_4","n=4"
"13852",",
 ","ProxyRecord",-696.087499999998,2646.0875,"BP",-1.30012550074371,-1.40553235061093,-1.19207209556989,0.628936565948524,0.0233889852987909,1.21871107456043,"95%","Set10_thinned_4","_4","n=4"
"13853",",
 ","ProxyRecord",-646.087499999998,2596.0875,"BP",-1.2682177900426,-1.37784218859036,-1.15979395290625,0.643729724974729,0.0339223343660018,1.22255671937029,"95%","Set10_thinned_4","_4","n=4"
"13854",",
 ","ProxyRecord",-596.087499999998,2546.0875,"BP",-1.2361163052513,-1.3529567918936,-1.12392146416839,0.636687529555836,0.0537802051026049,1.20735052246825,"95%","Set10_thinned_4","_4","n=4"
"13855",",
 ","ProxyRecord",-546.087499999999,2496.0875,"BP",-1.20491281409207,-1.33768465925674,-1.08096299730014,0.607809979691786,0.0639706309705151,1.14343611206215,"95%","Set10_thinned_4","_4","n=4"
"13856",",
 ","ProxyRecord",-496.087499999999,2446.0875,"BP",-1.17569908428717,-1.32451488782491,-1.04038509371051,0.557097075382739,0.0662477528259066,1.03202305132485,"95%","Set10_thinned_4","_4","n=4"
"13857",",
 ","ProxyRecord",-446.087499999998,2396.0875,"BP",-1.14956688355886,-1.31160915582862,-1.00278928519463,0.484548816628409,0.0467831448740844,0.893482598405916,"95%","Set10_thinned_4","_4","n=4"
